Gene Symbol	OVCAR3_MOCK
RNU7-32P	0
PRKCI	771
SKIL	597
CLDN11	0
SLC7A14	0
LOC101928583	0
KRT8P13	0
RPL28P1	0
LOC105374211	0
PPT1	711
RNY5P3	0
RPL22L1	3222
EIF5A2	338
KLF7P1	0
RNU1-70P	0
SLC2A2	1
TNIK	1666
LOC105374216	5
LOC107986026	2
LOC728602	0
LOC102724479	8
RNU6-348P	0
PLD1	236
TMEM212	1
TMEM212-AS1	0
LOC105374218	0
LOC105374217	0
FNDC3B	1320
LOC107986153	8
RPS27AP8	0
LOC105378671	0
RN7SL141P	0
BZW1P1	0
GHSR	0
TNFSF10	2
LOC100856791	0
LOC105374219	0
SLC31A1P1	1
NCEH1	306
LOC100420939	0
RNU6-547P	0
RLF	1009
ECT2	2025
RNU4-4P	0
ATP5G1P4	5
LOC107986052	0
SPATA16	0
LOC105374221	0
LOC105374220	0
LOC105374224	0
NLGN1	1
LOC105374225	0
RNU6-1237P	0
NLGN1-AS1	0
RN7SKP234	0
RPL8P4	0
LOC105374226	0
NAALADL2	22
RN7SKP40	0
LOC107986027	0
EEF1B2P8	0
NAALADL2-AS3	0
NAALADL2-AS2	0
TMCO2	0
RNU6-1233P	0
RNU4-91P	0
LOC100421238	0
UBE2V1P2	0
RNU6-1317P	0
NAALADL2-AS1	0
ACTG1P23	0
EI24P1	0
LOC100131216	0
MIB2	1071
ZMPSTE24	1402
LOC105374230	0
LINC01208	0
LOC105374229	0
RNA5SP147	0
LINC01209	0
MTND5P15	0
TBL1XR1	3405
RNU6-681P	0
LOC107986053	0
COL9A2	34
LINC00501	0
ASS1P7	0
LINC00578	0
RN7SKP52	0
FGFR3P4	0
LOC101928711	1
LINC02015	0
LOC107986154	0
RNU6-1120P	0
LOC105374234	0
RPL21P20	0
LOC107986155	0
LOC107986156	0
LOC105374235	0
LINC01014	0
RNA5SP148	0
KCNMB2-AS1	71
KCNMB2	1
ZMAT3	849
LOC101928739	1
PIK3CA	437
LOC107984945	0
KCNMB3	0
LRRFIP1P1	0
ZNF639	628
MFN1	952
GNB4	5
MTHFD2P7	0
LOC107986157	0
ACTL6A	990
MRPL47	1293
NDUFB5	1350
SMAP2	768
LOC107986158	0
USP13	542
PEX5L	17
PEX5L-AS2	0
RNA5SP149	0
GAPDHP36	0
LOC131054	0
LINC02053	0
LOC101928856	6
RNU6-486P	0
ZFP69B	12
TTC14	190
CCDC39	8
LOC101928882	0
RN7SL229P	0
LOC647253	0
LOC100132223	0
FLYWCH1P1	0
LOC105374240	0
RPL32P10	0
FXR1	5564
ZFP69	1
DNAJC19	302
SOX2-OT	6
RNU6-4P	0
FAUP2	0
LOC102724604	0
RPL7AP25	0
SOX2	2
RN7SL703P	0
RNA5SP150	0
LOC101929598	0
LOC105378672	0
LINC01206	0
RN7SKP265	0
LOC105374242	0
LOC105374243	0
LINC01994	0
EIF4EP3	0
LINC01995	0
RPL7L1P8	0
LOC102724617	0
LOC107986054	0
EXO5	0
LOC105374245	3
ATP11B	1439
EIF3EP4	0
DCUN1D1	974
LOC100505642	1
LOC105374246	0
MCCC1	199
LOC107986159	5
LOC105374247	0
LAMP3	209
ZNF684	88
RNU3P4	0
MCF2L2	31
B3GNT5	651
RNA5SP151	0
LOC107986160	46
LOC107986161	1
LINC00888	143
KLHL6	0
KLHL6-AS1	0
LOC100131977	1
MMP23B	3
LOC100328982	3
LOC105374248	1
KLHL24	780
LOC107986162	5
YEATS2	1438
MAP6D1	85
PARL	1004
RPSAP31	1
CYP2AB1P	0
ABCC5	259
LOC105378673	0
ABCC5-AS1	1
EEF1A1P8	0
HTR3D	0
HTR3C	0
5-HT3C2	0
HTR3E-AS1	0
HTR3E	0
HSP90AA5P	3
LOC105374249	6
EIF2B5	915
GTF2F2P2	1
RPS3P3	0
DVL3	1030
AP2M1	4338
ABCF3	1143
VWA5B2	230
ALG3	888
ECE2	265
CAMK2N2	42
PSMD2	6344
RIMS3	344
EIF4G1	9766
SNORD66	0
FAM131A	261
CLCN2	219
POLR2H	1232
THPO	2
CHRD	132
LINC02054	0
LOC391600	0
LOC105374251	0
LOC105378675	6
LINC01840	0
EPHB3	220
MAGEF1	772
LOC107986163	22
LINC02069	0
LOC105374253	0
VPS8	984
C3orf70	0
EHHADH-AS1	0
EHHADH	265
LOC105378674	0
EIF2S2P2	0
MAP3K13	501
RPL4P4	45
LOC101929018	1
TMEM41A	359
LOC105374254	0
LIPH	700
LOC107986055	0
SENP2	619
NFYC-AS1	3
RPL34P10	1
IGF2BP2	4799
IGF2BP2-AS1	0
TRA2B	3095
NMRAL2P	1
ETV5	2054
LOC105374257	10
DGKG	116
LOC107986164	0
NFYC	753
LINC02052	0
LOC107986165	0
CRYGS	7
TBCCD1	270
DNAJB11	1298
LOC100287402	0
AHSG	5
FETUB	0
LOC105374258	0
HRG	7
LOC100533663	0
KNG1	0
LOC105374259	0
PSMD10P2	12
RNU6-1105P	0
GPS2P2	0
EIF4A2	9145
SNORD2	0
SNORA81	1
SNORA63	0
SNORA4	0
RFC4	745
LINC02043	47
ADIPOQ	0
ADIPOQ-AS1	0
RPS20P14	0
RPL29P9	0
ST6GAL1	405
RPL39L	0
CDK11B	831
KCNQ4	162
RPL39P19	0
LOC101929106	0
RTP1	0
MASP1	3
LOC105374260	0
LOC101929130	0
RTP4	0
LOC105374261	14
LOC105374262	0
SST	0
RN7SL326P	0
RTP2	0
LOC100131635	0
BCL6	319
LOC105374263	6
LOC105374264	4
LOC105374265	0
LINC01991	0
LOC107986166	0
LPP-AS2	4
LPP	1653
LOC105378676	0
FLJ42393	0
LPP-AS1	0
TPRG1-AS1	0
LOC107986168	0
LOC647299	0
LOC107986167	5
TPRG1	48
TPRG1-AS2	2
LOC105374270	0
CITED4	178
LOC107986169	0
TP63	1
P3H2	11
MTAPP2	0
P3H2-AS1	0
RNU6-1109P	0
NMNAT1P3	0
LOC107986170	0
CLDN1	11
LOC100128362	0
CLDN16	5
TMEM207	0
IL1RAP	148
GCNT1P3	0
RN7SKP296	0
LOC105374272	0
CCT6P4	0
LOC100131685	0
GMNC	16
SNAR-I	0
UBE2V1P8	0
LOC107986171	0
OSTN	0
OSTN-AS1	0
UTS2B	5
CCDC50	815
LINCR-0002	0
PYDC2	0
LOC105374275	0
LOC105374276	0
LOC100129725	0
CTPS1	1157
LOC105374277	0
RN7SKP222	0
FGF12	0
FGF12-AS1	0
FGF12-AS3	0
LOC107986028	0
LOC107986056	0
RNU1-20P	0
MB21D2	144
VEZF1P1	0
SLFNL1-AS1	21
LOC105374280	1
HRASLS	0
MGC2889	0
ATP13A5	0
ATP13A5-AS1	0
ATP13A4	1
ATP13A4-AS1	0
EEF1A1P23	3
OPA1	2191
OPA1-AS1	0
SLFNL1	29
LOC102724808	2
RN7SL447P	0
LOC105374282	0
LOC105374283	0
LOC105374284	0
LOC105374285	0
LOC105374287	0
LOC105374286	0
LINC02026	1
DPPA2P3	0
SCMH1	343
LINC02028	0
LOC102724877	0
LOC105374288	0
HES1	1096
RN7SL215P	0
LOC107986172	0
LINC02036	4
LINC02037	0
LOC105374289	6
LINC00887	10
SLC35E2B	525
RPL23AP17	0
CPN2	1
LRRC15	11
GP5	0
ATP13A3	3151
LINC00884	0
RNU6-1101P	0
RPL23AP93	0
TMEM44-AS1	20
TMEM44	198
LOC105374291	1
RPL36AP9	0
LSG1	1370
FAM43A	119
LOC105374292	0
LINC01968	0
LOC285303	2
LOC105374293	0
LOC107986174	0
LOC107986173	0
LOC105374294	0
LOC105374295	0
FOXO6	3
XXYLT1	171
XXYLT1-AS1	0
RN7SL36P	0
XXYLT1-AS2	0
LOC105374296	1
RNU6-25P	0
ACAP2	1832
RPL31P22	0
PPP1R2	1240
LOC101929901	0
RNU6ATAC24P	0
RN7SL73P	0
RPL24P6	0
APOD	11
MUC20P1	3
LOC107986029	4
LOC105374298	0
LOC105374297	0
LOC100288016	0
SDHAP2	0
LOC105378678	7
LINC00969	0
MUC20	0
MUC4	0
LOC105374299	0
LINC01983	0
LOC107984010	2
KIF3AP1	0
TNK2	856
RNA5SP45	0
TNK2-AS1	10
RNU2-11P	1
LOC727978	4
LOC100133326	0
SDHAP1	64
LOC105374301	2
LOC100131360	0
LOC105374300	4
LOC107986030	0
TFRC	4772
EDN2	3
RNU7-18P	0
LINC00885	0
LOC105374303	0
ZDHHC19	0
LOC105374304	3
SLC51A	1
PCYT1A	512
TCTEX1D2	71
TM4SF19-TCTEX1D2	0
LOC107986031	0
HIVEP3	351
TM4SF19-AS1	0
TM4SF19	11
RNU6-910P	0
UBXN7	1934
RNU6-1279P	0
RN7SL434P	0
RN7SL738P	0
UBXN7-AS1	1
RNF168	609
LOC105374306	1
LOC100418723	0
LOC105374307	0
SMCO1	1
RPS29P3	0
WDR53	182
FBXO45	1092
LINC01063	2
NRROS	0
CEP19	71
RNU6-646P	0
PIGX	308
HNRNPFP1	0
PAK2	1916
RNU4-89P	0
RNU6-42P	0
SENP5	752
NCBP2	2444
NCBP2-AS2	275
PIGZ	7
RPSAP69	0
RPSAP30	3
MELTF	603
LOC100288379	0
GUCA2B	0
MELTF-AS1	3
DLG1	1911
DLG1-AS1	4
LOC101926923	0
LOC105374308	0
LOC105374309	0
LINC02012	0
BDH1	12
RPL36P7	0
GUCA2A	0
LOC220729	40
LOC100131868	0
LOC107986175	2
LOC107986176	10
RUBCN	647
FYTTD1	1784
LRCH3	539
LOC105374310	0
RPL17P18	0
FOXJ3	1729
IQCG	160
RNU6-858P	0
RPL35A	9077
LMLN	167
LMLN-AS1	0
ANKRD18DP	0
RNU6-821P	0
FRG2FP	0
TUBB8P8	0
FAM157A	3
RIMKLA	203
LOC107986177	0
GTF2IP18	0
RNU6-860P	0
LOC100133150	0
CICP6	0
SEPT14P3	0
LOC105379426	0
LOC101928669	3
LOC101059949	0
LOC107987361	0
RPS15AP8	0
LOC105374377	0
ZNF595	0
LOC100129037	0
ZNF718	1
LOC100288172	0
ZNF876P	0
LOC107986244	0
LOC100533733	0
ZNF732	0
LOC105374336	0
ZMYND12	7
ZNF141	0
ZNF519P4	0
ABCA11P	164
LOC100533734	0
ZNF721	704
LOC100533735	0
PIGG	380
LOC105374338	0
PDE6B	0
PPCS	607
LOC101928521	0
ATP5I	1363
MYL5	27
MFSD7	16
LOC107986245	0
PCGF3	1100
LOC107986246	3
LOC107986211	25
LOC100129917	10
CPLX1	272
RPS3AP11	0
LOC105374339	1
LOC105374340	0
GAK	2201
LOC105374341	0
TMEM175	125
DGKQ	357
SLC26A1	3
IDUA	68
FGFRL1	1899
LOC105374343	0
TMSB4XP1	0
RNF212	1
LOC100421802	0
LOC105374344	0
TMED11P	0
SPON2	4
LOC100130872	3
LOC101928548	0
CTBP1-AS	3
CTBP1	2185
CTBP1-AS2	54
CCDC30	8
LOC105374347	1
LOC105374346	0
MAEA	1348
UVSSA	361
CRIPAK	116
NKX1-1	0
LOC105374348	0
LOC107986247	0
FAM53A	36
LOC105374349	0
CICP27	1
LOC107985731	0
RNU6-536P	0
SLBP	1547
TMEM129	364
TACC3	1382
FGFR3	374
LETM1	1830
RN7SL671P	0
NSD2	2525
SCARNA22	1
NELFA	1206
PPIH	618
LOC107986248	2
C4orf48	584
NAT8L	225
POLN	20
LOC100419959	0
HAUS3	296
COX6B1P5	0
MXD4	424
ZFYVE28	376
YBX1	18501
RN7SL589P	0
LOC100421664	0
LOC105374352	16
LOC107986249	0
CFAP99	1
LOC105374353	1
LOC107986250	7
RNF4	1212
FAM193A	356
TNIP2	678
CLDN19	0
LOC102723763	0
SH3BP2	983
ADD1	2159
MFSD10	1241
NOP14-AS1	105
NOP14	3137
GRK4	27
RNU6-204P	0
HTT-AS	0
HTT	797
P3H1	519
RNU7-33P	0
MSANTD1	5
RGS12	303
LOC100286945	0
RPL7AP29	0
HGFAC	1
LOC105374354	0
DOK7	67
LOC105374355	5
LRPAP1	1387
C1orf50	101
LINC00955	0
LOC105374357	0
LOC100133461	0
LOC107986251	0
ADRA2C	308
OR7E163P	0
OR7E162P	0
LOC100420818	0
ALG1L7P	10
FAM86EP	76
LOC105378683	0
LOC105374358	2
ENPP7P9	0
LOC105374359	2
LOC101928217	1
LOC100130459	45
RPS3AP16	0
LOC107986252	0
OR4D12P	0
UNC93B4	0
OR7E99P	0
TMEM269	1
OR7E43P	0
OTOP1	2
TMEM128	436
LYAR	2143
ZBTB49	85
NSG1	1
LOC107986253	0
STX18	544
STX18-IT1	0
RPS7P15	0
LOC107984946	3
LOC107986254	4
STX18-AS1	40
LOC101928237	1
LOC101928279	4
LINC01396	0
MSX1	1210
LDHAP1	0
LOC101928306	0
RN7SKP113	0
LOC107986218	0
SVBP	160
CYTL1	0
LOC107986256	0
LOC107986255	0
STK32B	2
LOC105374362	0
RN7SKP275	0
LINC01587	0
EVC2	0
EVC	4
CRMP1	3
MMP23A	0
ERMAP	137
C4orf50	5
JAKMIP1	0
LOC285484	18
LOC105374364	0
WFS1	591
LOC107986257	31
PPP2R2C	671
LOC105374365	0
MAN2B2	374
ZNF691	150
MRFAP1	6172
LOC105374366	12
LOC93622	233
LOC339988	1
S100P	129
MRFAP1L1	969
LOC105378240	0
BLOC1S4	254
LOC105374367	7
KIAA0232	783
LOC339539	0
TBC1D14	991
RN7SKP292	0
LOC100129931	1230
CCDC96	8
TADA2B	347
GRPEL1	1479
LOC105374368	2
LOC105374370	3
FLJ36777	0
RN7SKP36	0
LOC100420252	0
SORCS2	18
LOC105374371	0
TRSUP-TTA3-1	0
PSAPL1	15
LOC107986258	0
AFAP1-AS1	3
AFAP1	1272
LOC389199	29
MKRN8P	0
ABLIM2	147
LOC107986259	6
GMPSP1	1
SH3TC1	259
LOC105374373	0
HTRA3	1
LOC105374374	0
ACOX3	296
RNA5SP152	0
ATP6V1E1P1	0
LOC105374376	0
TRMT44	276
GPR78	0
CPZ	0
LOC101928532	0
HMX1	0
LOC105374474	0
LOC650293	0
UNC93B8	1
LOC100288392	0
SLC2A1	9738
LOC107984022	12
LOC100286946	0
LOC105369250	5
SNRPCP16	0
LOC100288430	1
ENPP7P10	31
FAM86KP	15
ALG1L14P	2
FAM90A26	0
USP17L10	0
SLC2A1-AS1	21
USP17L11	0
USP17L12	0
USP17L13	0
USP17L14P	0
USP17L15	0
USP17L16P	0
USP17L17	0
USP17L18	0
USP17L19	0
USP17L20	0
RNU6-880P	0
USP17L21	0
USP17L22	0
USP17L24	0
USP17L25	0
USP17L26	0
USP17L5	0
USP17L27	0
USP17L28	0
USP17L29	0
USP17L9P	0
FAM183A	1
USP17L30	0
USP17L6P	0
LOC105378242	0
LOC100133128	0
RNA5SP153	0
LOC107986212	0
DEFB131	0
OR7E86P	0
OR7E84P	0
OR7E85P	0
CDK11A	429
EBNA1BP2	1839
UNC93B7	0
OR7E83P	0
LOC101928948	7
RPS24P11	0
RPS3AP19	2
SNRPCP13	0
ENPP7P11	5
FAM86MP	4
ALG1L3P	0
LOC100420821	2
OR7E35P	0
SLC2A9	7
DRD5	0
RNA5SP154	0
LOC105374476	2
WDR1	5025
RNA5SP155	0
LOC105374478	0
CFAP57	48
LOC100130161	0
LOC100129344	0
RAF1P1	0
LOC100422637	0
LOC100422638	0
LOC100422639	0
LOC107986260	0
LOC100287951	0
ZNF518B	1206
LOC100130072	0
LOC105378685	1
LOC105374482	0
CLNK	0
LOC105374481	0
LOC105374480	2
LOC102723525	0
LOC105374479	0
LOC105374488	0
LOC105374487	0
RNPS1P1	5
RNA5SP46	0
HS3ST1	2060
RNA5SP156	0
LOC107986178	40
LOC105374484	1
LOC105374483	12
LOC105374489	1
LOC107986179	0
LOC107986180	0
LOC101929019	0
RNU6-578P	0
TMEM125	154
LOC105374492	0
LOC105374490	0
ECM1P2	0
LOC107986181	1
LOC105374493	2
LOC105374494	2
RAB28	251
HSP90AB2P	4
LOC105374495	0
LINC01097	0
C1orf210	138
NKX3-2	25
LINC01096	2
BOD1L1	1084
LOC100288683	0
RPL32P12	0
LINC01182	0
LOC107986183	0
LOC107986184	0
LOC101929048	0
TIE1	5
LOC107986182	0
LOC391636	0
LINC01085	0
KLF17P2	0
LINC00504	74
MTND2P31	0
LOC105374496	1
CPEB2-AS1	0
LOC105374498	0
CPEB2	84
MPL	1
LOC101929095	0
RN7SKP170	0
LOC105374501	0
C1QTNF7	0
LOC107986185	0
CC2D2A	226
FBXL5	482
FAM200B	173
BST1	9
RPL10AP7	0
LOC105378687	31
LOC100288771	0
LOC107986186	0
CD38	1
HPRT1P1	0
FGFBP1	37
FGFBP2	0
PROM1	398
LOC107986261	1
LOC105374502	0
TAPT1	226
SLC35E2	104
CDC20	3827
LOC107986187	2
TAPT1-AS1	1
RPS21P4	1
LOC100421364	0
ZEB2P1	0
LOC105374505	0
LDB2	2
LOC107986188	0
MTND5P4	0
LOC105374507	0
ELOVL1	2103
LOC101929123	0
LOC107986219	0
RPS7P6	0
QDPR	586
CLRN2	0
NACAP5	1
LAP3	1114
MED28	654
FAM184B	6
DCAF16	1197
NCAPG	1710
LCORL	725
KRT18P63	0
LOC107986220	0
LOC107986262	0
LOC105374510	0
LOC107986263	1
RNA5SP157	0
LOC107986264	8
RPL21P46	0
MED8	889
LOC105374511	0
LOC105374513	0
LOC105374514	0
SLIT2	64
SLIT2-IT1	0
LOC105374515	0
PACRGL	262
KCNIP4	0
LOC107984947	3
LOC105374516	0
RPL31P25	0
KCNIP4-IT1	0
RNU6-420P	0
LOC100505912	1
LOC105374519	0
ADGRA3	760
RPS27P13	0
LOC105374520	0
GBA3	0
SZT2	399
LOC107986265	12
CDC42P6	31
LOC105374521	0
LOC105374524	0
LOC105374523	0
RFPL4AP3	0
LOC105374525	0
LOC105374528	0
LOC105374527	0
PPARGC1A	3
DHX15	3307
RN7SL16P	0
ATP5LP3	0
LOC107986266	0
HNRNPA1P65	0
SOD3	0
LOC105374533	1
CCDC149	122
LOC102723675	0
HYI	69
LGI2	0
LOC105374534	1
SEPSECS	286
SEPSECS-AS1	1
LOC105374535	3
PI4K2B	577
LOC107986267	2
ZCCHC4	304
ANAPC4	404
LOC105374536	0
PTPRF	6917
LOC645433	0
LOC101929161	0
RNU7-126P	0
LOC100288962	0
SLC34A2	1
RPS29P11	0
LOC100913179	0
SEL1L3	1245
MTND4P9	1
MTND4LP22	0
KDM4A	1460
MTND3P5	0
MTCO3P44	0
LOC102723733	0
LOC105374538	2
SMIM20	613
LOC105374540	0
LOC645481	0
LOC105374541	0
RBPJ	2207
LOC105374545	0
LOC100129381	2
KDM4A-AS1	8
LOC105374542	0
CCKAR	0
TBC1D19	322
LOC105374546	3
STIM2	549
LOC100421493	0
LOC101929199	3
MRPL51P1	0
IGBP1P5	0
LOC105374547	0
ST3GAL3	70
LOC105374548	0
LOC105374549	0
LOC105374550	0
LOC105374552	0
LOC105374553	0
LOC105374557	0
LOC107986269	0
LOC107986268	0
LOC105374556	0
LOC105374558	0
LOC101929592	0
LOC105374559	0
RN7SL101P	0
MESTP3	0
LOC102723764	0
LOC105374561	0
LOC100418700	0
LOC100533708	0
LOC107986221	0
EEF1A1P21	0
LOC105374562	0
RPS3AP17	0
LOC100130674	0
PCDH7	3415
LOC102723778	0
LOC105374564	0
LOC105374565	0
LOC105374566	0
LOC107986222	0
LOC102723828	0
SHMT1P1	2
LOC105377651	0
LOC102723846	0
LOC101927363	0
LOC107986223	0
MAPRE1P2	0
LOC105374391	0
LOC105374392	0
LOC101928622	0
RPL31P31	0
LOC105374394	1
ARTN	209
LOC107986270	0
LOC107986271	0
LOC105378262	0
LOC107986272	0
SEC63P2	0
RNU6-573P	0
LOC105374396	0
LOC105374397	0
ARAP2	265
LOC651644	0
LOC105378688	1
LOC439933	0
DTHD1	1
LOC105374399	0
LOC105374400	0
LOC100130532	0
LOC100508631	0
LOC101928721	0
LOC105374402	0
LOC101929609	1
NWD2	3
C4orf19	2
RELL1	551
LOC105374404	0
LOC105374406	0
RPL21P45	0
PGM2	974
HNRNPRP3	13
TBC1D1	1555
LOC105374407	32
IPO13	650
PTTG2	0
PSME2P4	3
MRPS33P2	0
LOC105374408	0
LOC105374409	0
LOC105374410	0
LINC01258	0
LOC107986224	0
LOC105374411	0
LOC102723415	1
DPH2	845
KLF3-AS1	2
KLF3	1698
LOC105374413	0
LOC105374412	0
RNA5SP158	0
TLR10	4
TLR1	60
TLR6	67
FAM114A1	924
NADK	1144
ATP6V0B	1776
TMEM156	3
KLHL5	618
LOC105374418	2
WDR19	325
RFC1	1957
RNU6-32P	0
RNU6-887P	0
KLB	1
RPL9	18468
B4GALT2	965
LIAS	479
LOC401127	6
UGDH	1194
UGDH-AS1	142
SMIM14	823
RNU7-11P	0
LOC105374419	4
UBE2K	3904
RN7SL558P	0
ZBTB12BP	2
CCDC24	213
PDS5A	3630
RNA5SP159	0
PABPC1P1	0
KRT18P25	0
LOC344967	0
N4BP2	179
RNU6-1112P	0
RHOH	3
LOC101060498	0
CHRNA9	0
SLC6A9	133
RNU7-74P	0
RBM47	917
RPL37P14	0
LOC107986225	0
NSUN7	2
ARL4AP2	0
APBB2	2364
LOC107986273	4
RNA5SP160	0
LOC107984948	45
RNU6-836P	0
RNU6-1195P	0
UCHL1-AS1	0
UCHL1	0
LIMCH1	200
RPL12P20	0
LOC105374423	0
LOC105374421	0
OR5M14P	0
PHOX2B	0
KLF17	0
LOC105374425	0
RNU1-49P	0
HMGB1P28	0
LINC00682	0
LOC107986274	0
LOC105374426	0
TMEM33	2636
DCAF4L1	15
SLC30A9	2020
ATP1B1P1	2
LOC107984949	0
BEND4	0
LOC105374428	0
SHISA3	0
ATP8A1	65
RPS7P7	0
CCNL2P1	0
LOC105374430	0
LOC105374431	0
RN7SKP82	0
GRXCR1	0
KRT8P47	0
LOC105374432	0
LOC105374434	0
LOC105374433	0
RPS2P21	0
LOC105374436	0
PGBD3P4	0
RN7SL691P	0
RN7SL193P	0
NDUFB4P12	0
LOC105374438	0
RN7SL479P	0
LVCAT1	0
KCTD8	0
LOC107986275	0
YIPF7	0
GUF1	956
GNPDA2	345
LOC105374439	0
LOC105374440	0
LOC100419045	0
LOC105374441	0
LOC100129492	3
PRDX4P1	0
LOC100533736	0
THAP12P9	0
LOC100419154	0
RNU6-931P	0
RN7SKP199	0
GABRG1	0
GABRA2	0
RNU6-412P	0
RAC1P2	24
GNB1	9066
KLF18	0
COX7B2	0
GABRA4	0
GABRB1	0
LOC105374442	0
LOC107986276	0
COMMD8	476
LOC107986277	0
ATP10D	180
RPL21P52	0
CORIN	54
LOC100419796	0
LOC105374444	1
LOC105374443	1
RPL15P7	0
LOC101927179	0
NFXL1	706
LOC101927157	0
CNGA1	36
NIPAL1	205
TXK	15
OOSP1P1	0
RNU6-838P	0
TEC	83
LOC105374445	2
SLAIN2	1157
LOC107986278	1
SLC10A4	86
ZAR1	2
FRYL	1240
RNU5E-3P	0
OCIAD1	2510
LOC105378689	0
OCIAD2	1073
RNU6-158P	0
CWH43	0
TPI1P4	0
LOC101927209	0
LOC100419003	0
SNX18P23	0
MTCO3P39	0
MTND3P22	0
LOC107986213	0
LOC100130714	0
ANKRD20A17P	0
LOC107986214	0
MTCO3P42	0
SNX18P24	0
SNX18P25	0
DCUN1D4	423
DUTP7	0
RPL37AP2	0
LRRC66	17
SGCB	608
DMAP1	174
LOC105377652	0
SPATA18	45
LOC107986279	0
LOC100419861	0
RNU6-1252P	0
USP46	718
USP46-AS1	13
LOC107986280	52
DANCR	503
ERI3	1230
SNORA26	0
ERVMER34-1	244
LOC107986281	0
LINC01618	0
RASL11B	6
SCFD2	229
LOC101928658	2
RNU6-310P	0
LOC105377654	0
FIP1L1	1623
ERI3-IT1	3
LNX1	147
LNX1-AS1	0
LOC101928879	0
LNX1-AS2	2
LOC100506444	0
LOC100129728	0
RPL21P44	1
CHIC2	268
MORF4L2P1	0
GSX2	0
SNORA110	0
RPL22P13	0
PDGFRA	0
LOC105377656	0
LOC339978	1
KIT	2
LOC105377657	0
LOC107986226	0
RPL38P3	0
LOC107986227	0
RNU6-410P	0
RNU6-369P	0
RN7SL424P	0
KDR	17
RN7SL822P	0
LOC100128865	0
RNU6-746P	0
LRRC34P2	0
SRD5A3	358
FCF1P8	1
SRD5A3-AS1	5
LOC105377659	0
LOC105378949	0
RNF220	1072
TMEM165	522
CLOCK	1637
RN7SKP30	1
PDCL2	4
NMU	780
LOC105377660	0
RNU6-276P	0
LOC644145	0
LOC105377661	0
EXOC1	619
LOC107984951	0
RNU6-652P	0
LOC105377663	0
CEP135	289
RNA5SP161	0
KIAA1211	949
LOC101928760	0
RNU6-197P	0
LOC105377664	0
MRPL22P1	0
RNA5SP162	0
AASDH	253
RPL7AP31	2
PPAT	1762
LOC100506514	3
PAICS	6539
LOC107986282	229
SRP72	4428
ARL9	0
LOC105377665	0
THEGL	1
LOC107984950	65
GLDCP1	0
HOPX	0
LOC101928815	0
LOC105377666	0
LOC105377667	0
RPL17P20	0
LOC285453	0
RN7SL492P	0
LOC105377668	0
RN7SL357P	0
TMEM53	159
SPINK2	38
REST	1557
NOA1	1264
POLR2B	3949
RNU6-998P	0
IGFBP7	0
UBE2CP3	0
IGFBP7-AS1	0
LOC107986283	0
RPS26P24	0
C1orf228	12
LOC101928851	0
LOC105377670	0
SRIP1	0
LOC105377671	0
LOC107986228	0
LOC105377672	0
LOC105377246	0
LOC105377247	0
LOC105377245	0
RNU6-1325P	0
LOC105378690	0
LOC105377248	0
LOC100421808	0
LOC105377249	0
ADGRL3	0
RPL17P19	0
RPS12P9	0
ADGRL3-AS1	0
RPS15AP17	0
LOC101927145	0
RNU5F-1	0
RPL21P47	0
LOC100289193	0
LOC100131441	0
HMGN1P11	0
EXOC5P1	0
LARP1BP1	0
LOC105377253	0
LOC105377254	0
TECRL	1
RNU6-191P	0
RNU5D-1	0
DPP3P1	0
MTCO3P27	0
MTCYBP16	0
MTND6P16	0
MTND5P13	0
MTCO3P28	0
RPS6P5	0
LOC107986284	0
LOC105377255	0
LOC401134	0
KIF2C	1589
LOC100533670	0
EFTUD1P2	0
LOC105377256	0
EPHA5	15
RPL6P10	47
EPHA5-AS1	0
LOC105377258	0
RNU2-40P	0
LOC105377259	0
LOC105377260	0
CALML6	3
RPS8	21705
LOC105377261	0
LOC728048	0
RPS23P3	0
LOC105377262	0
RNU6-699P	0
LOC100996585	0
LOC101927237	3
RNU1-63P	0
CENPC	327
SNORD55	0
STAP1	0
UBA6	1976
LOC107986207	0
UBA6-AS1	174
ST3GAL1P1	2
LOC100419862	0
LOC100419046	0
GNRHR	5
TMPRSS11CP	0
LOC102724780	1
SNORD46	0
TMPRSS11D	1
TMPRSS11A	1
TMPRSS11GP	0
RNU6-95P	0
GCOM2	0
TMPRSS11F	0
LOC550113	0
SYT14P1	0
LOC100420693	0
FTLP10	0
SNORD38A	0
TMPRSS11BNL	0
TMPRSS11B	0
LOC100422188	0
APOOP4	0
YTHDC1	116
MT2P1	0
TMPRSS11E	0
UGT2B29P	0
UGT2B17	0
LOC100422402	0
SNORD38B	0
LOC100132651	0
LOC728807	0
UGT2B15	0
LOC728811	0
LOC100422026	0
LOC100422189	0
UGT2B10	0
LOC101930041	0
LOC100174950	0
LOC101927264	0
RPS15AP11	1
UGT2A3	0
LOC100289568	0
LOC642381	0
UGT2B27P	0
LOC100422020	0
UGT2B26P	0
LOC105377265	0
UGT2B7	1
LOC100127903	0
LOC101060162	0
BEST4	8
LOC642474	0
LOC105377267	0
UGT2B11	0
LOC100422021	0
LOC100533845	0
UGT2B28	0
LOC100422022	0
LOC642496	0
LOC100422190	0
UGT2B25P	0
PLK3	1762
LOC100422029	0
UGT2B24P	0
UGT2B4	0
UGT2A3P7	0
LOC100422024	0
UGT2A1	0
UGT2A2	1
SULT1B1	0
