Gene Symbol	SKOV_MOCK
IQCE	750
LOC107986760	1
TTYH3	794
AMZ1	18
GNA12	731
LOC100131264	0
RNU6-695P	0
CARD11	0
LOC101927256	0
LOC107986761	0
RN7SKP130	0
LOC105375130	1
LOC100129603	1
LOC105375132	0
SDK1	1
RPL21P72	0
LOC100421742	0
LOC107985088	6
LOC105375131	0
CYP3A54P	0
LOC105375133	0
LOC107986724	11
FOXK1	3433
SNORD13P2	0
AP5Z1	238
RADIL	37
PAPOLB	2
LOC105378850	0
RPL22P16	0
MMD2	0
RNF216P1	459
LOC105375134	4
SPDYE19P	0
RBAK-RBAKDN	12
RBAK	1328
RBAKDN	9
OR10AH1P	0
ZNF890P	0
LOC105378851	0
RNU6-215P	0
WIPI2	1549
SLC29A4	151
TNRC18	2037
LOC100129484	11
FBXL18	811
LOC221946	3
ACTB	28183
LOC100288712	0
LOC105378852	0
FSCN1	4623
LOC107986762	493
RNF216	1582
RNF216-IT1	0
ZNF815P	19
OCM	1
RN7SL556P	0
CCZ1	421
LOC107986694	0
AJAP1	0
BARHL2	0
RSPH10B	3
PMS2	1456
AIMP2	638
EIF2AK1	3435
ANKRD61	6
RN7SL851P	0
RNU6-218P	0
USP42	614
CYTH3	612
FAM220A	475
LOC105378853	12
RPSAP73	0
RAC1	6270
DAGLB	1055
KDELR2	2488
RPL31P34	0
GRID2IP	38
LOC101927325	4
ZDHHC4	941
C7orf26	487
ZNF853	8
LOC105378855	4
ZNF316	634
LOC100419773	4
ZNF12	623
LOC107986695	3
PMS2CL	177
RSPH10B2	1
CCZ1B	161
LOC107986696	0
OR7E39P	0
UNC93B2	0
LOC105378854	4
OR7E136P	0
OR7E59P	0
LOC100420863	0
ALG1L5P	0
FAM86LP	0
LOC107986763	0
LOC105375138	0
LOC100131257	8
C1GALT1	842
PHKA1P1	2
LOC101927354	8
LOC107986764	13
COL28A1	8
LOC101927391	3
MIOS	645
RPA3	800
UMAD1	248
LOC100533631	0
RPL23AP51	1
LOC105379719	0
ZNF644	2147
LOC107986765	4
RNU6-534P	0
CCNB2P1	0
LOC100505921	0
GLCCI1	81
LOC100421597	0
LOC105375142	0
ICA1	376
LOC100505938	56
NXPH1	2
RPL5P6	1
LOC105375144	0
RPL9P19	0
GAPDHP68	1
PER4	0
LOC105375145	0
LOC340268	0
LOC105375148	0
LOC105375147	0
LOC105375146	0
LOC105375149	0
HFM1	1
LOC105375150	0
HSPA8P8	11
LOC101154643	0
LOC107986766	0
LOC100131472	0
NDUFA4	3265
LOC107986767	0
PHF14	405
RPL23AP52	0
LOC107986697	0
FEN1P1	1
LOC105375153	1
NPM1P11	0
THSD7A	3
LOC105375151	0
LOC100421595	0
TMEM106B	1401
VWDE	288
LOC105375154	19
LOC105375155	0
LOC100419641	0
LOC107985412	0
LOC389465	0
LOC105375156	0
TAS2R2P	0
LOC102725191	0
LOC107986769	0
SCIN	0
LOC107986768	0
LOC105375157	0
LOC100505995	0
ARL4A	605
LOC105376680	0
LOC107985417	0
RN7SKP228	0
RBMX2P4	0
LOC105375158	0
LOC107986770	0
LOC105375161	0
RPL26P21	0
ETV1	167
LOC105375162	0
LOC100423044	0
RPL6P21	0
LOC105378856	0
DGKB	0
EEF1A1P26	0
LOC105375164	0
LOC105375163	0
GTF3AP5	0
AGMO	0
MEOX2	0
LOC105375166	0
MEOX2-AS1	0
RPL36AP26	0
CDC7	1092
LOC101927558	0
LOC105375167	1
ISPD	135
RPL36AP29	0
ISPD-AS1	1
SOSTDC1	0
LOC105375168	0
LRRC72	0
LOC317727	0
ANKMY2	440
LOC102723436	0
LOC105375169	12
BZW2	3332
TSPAN13	715
AGR2	0
LOC100287613	0
AGR3	0
RAD17P1	0
LOC100131425	0
LOC105375170	0
LOC107986771	1
WDR82P2	2
BRWD1P3	0
LOC107986772	0
LOC101927609	7
AHR	1769
LOC105375171	0
KCCAT333	1
LOC105375172	0
LOC101927630	0
SNX13	750
RNMTL1P2	0
RPL39P13	0
PRPS1L1	0
HDAC9	380
LOC107986698	5
LOC100419901	0
RN7SKP266	0
LOC105375176	0
NPM1P13	0
LOC105375174	0
TWIST1	2
HSP90B3P	0
FERD3L	0
LOC107986773	0
LOC105375179	0
LOC105375180	0
TWISTNB	3030
TMEM196	0
LOC107986774	0
LOC105379720	0
LOC101927668	9
TGFBR3	231
RPL21P75	20
LOC105375181	1
MACC1	657
MACC1-AS1	0
LOC100506098	26
LOC101927769	0
LOC101927811	2
ITGB8	45
EEF1A1P27	0
LOC402641	0
RN7SL653P	0
ABCB5	0
SP8	16
RPL23P8	1
LINC01162	0
RPS26P30	0
RN7SL542P	0
ASS1P11	0
RNU1-15P	0
SP4	289
BRDT	0
DNAH11	2
LOC105375183	0
LOC107986775	0
CDCA7L	2150
LOC102724143	0
RAPGEF5	372
LOC105375184	1
RNA5SP227	0
STEAP1B	5
EEF1A1P6	0
LOC102724429	0
EPHX4	58
LOC100506178	0
LOC401312	0
LOC541472	0
IL6	0
RPS26P32	0
TOMM7	3164
SNORD93	0
LOC107986776	0
RPL12P10	1
FAM126A	2079
LPCAT2BP	0
LOC105375185	0
LOC105375186	0
KLHL7-AS1	8
KLHL7	788
AK3P3	7
NUPL2	555
LOC101927890	0
GPNMB	38
MALSU1	699
IGF2BP3	1954
SETSIP	2
RNU7-143P	0
LOC389473	0
RPS2P32	1
TRA2A	2348
LOC442517	0
CLK2P1	0
LOC105375187	0
CCDC126	230
FCF1P1	1
FAM221A	0
BTBD8	16
STK31	1
PCMTD1P3	0
TPT1P7	0
LOC105375188	0
RNA5SP228	0
LOC107986777	0
NPY	0
LOC107986778	0
RNU6-1103P	0
MPP6	517
GAPDHP46	0
SUMO2P14	0
DFNA5	116
LOC107986779	1
OSBPL3	2425
SNRPCP19	1
CYCS	11868
C7orf31	30
LOC105375191	0
RPL7AP41	0
NPVF	0
PRKAR1AP1	0
TSEN15P3	0
LOC105375193	0
LOC105375195	0
LOC105375194	0
LOC105375196	0
LOC646588	0
UBA52P1	0
LOC100506236	0
LOC105375199	0
LOC105375200	0
KIAA1107	109
LOC105375198	0
NFE2L3	840
HNRNPA2B1	25649
CBX3	5410
RPL23P7	0
SNX10	871
LOC105375304	1
LOC107983953	7
LOC105375202	0
LOC100419803	0
LOC441204	2
KIAA0087	0
LOC100506289	2
LOC101928077	3
C7orf71	2
SKAP2	748
RPL7AP38	0
HMGB3P20	0
TPM3P4	1
NHP2P2	0
C1orf146	0
HOXA1	44
HOTAIRM1	126
HOXA2	0
HOXA3	72
HOXA-AS2	0
HOXA4	19
HOXA-AS3	1
HOXA5	75
HOXA6	8
HOXA7	333
ACTBP12	0
HOXA10-HOXA9	18
HOXA9	1213
HOXA10-AS	181
HOXA10	821
HOXA11	335
HOXA11-AS	5
HOXA13	48
HOTTIP	4
EVX1-AS	0
LOC105376681	0
GLMN	511
EVX1	2
RPL35P4	0
LOC107986733	0
LOC105375206	0
LOC105375207	0
EIF4HP1	53
PSMC1P2	1
LOC442292	1
HIBADH	450
LOC107986699	9
RPAP2	1154
TSL	4
LOC105375211	0
LOC105375210	0
TAX1BP1	3733
JAZF1	210
LOC105375208	1
RNU6-979P	0
JAZF1-AS1	0
LOC402644	0
CREB5	760
RN7SL824P	0
RPS2P30	0
TRIL	0
LOC100506497	0
CPVL	141
LOC107986703	0
LOC101928168	0
CHN2	105
LOC107986701	0
LOC102724484	0
NANOGP4	2
GFI1	193
LOC107986700	8
LOC646745	0
PRR15	70
TMSB4XP3	0
LOC105375213	2
LOC646762	266
ZNRF2P2	4
DPY19L2P3	9
LOC107986702	4
EVI5	770
LOC107986726	0
LOC101928208	0
WIPF3	463
SCRN1	3235
LOC105375215	20
FKBP14	691
PLEKHA8	503
LOC105375216	21
MTURN	350
RPS27P16	0
LOC107985727	2
LOC105375217	0
LOC105375218	0
ZNRF2	267
DKFZP586I1420	56
LINC01176	3
NOD1	103
LOC101928268	0
GGCT	778
HMGB3P9	1
LOC100287825	8
LOC401320	19
GARS	4422
CRHR2	0
LOC105375220	0
LOC105375219	0
INMT-FAM188B	0
INMT	4
FAM188B	236
OSBPL9P6	2
RNU4-59P	0
AQP1	21
GHRHR	0
LOC105375222	6
LOC105375221	2
ADCYAP1R1	3
LOC107986780	0
LOC107986781	0
LOC107986782	0
NEUROD6	0
LOC105375224	0
LOC100289500	3
CCDC129	0
PDE1C	2
PPP1R17	0
SNX2P2	0
LOC100130673	6
SLC25A5P5	12
LSM5	1631
AVL9	2053
DPY19L1P1	33
ZNRF2P1	27
CCNJP2	0
LINC00997	101
DPY19L1P2	2
KBTBD2	689
RP9P	207
FKBP9	457
RNU6-388P	0
NT5C3A	1144
RPS29P14	0
LOC105376682	0
RPL5	37057
RN7SL505P	0
RP9	815
BBS9	256
RNA5SP229	0
LOC100421336	0
LOC105375227	4
FLJ20712	1
BMPER	1
RNU6-438P	0
NPSR1-AS1	1
FAM69A	176
NPSR1	0
RPL7P31	0
NCAPD2P1	0
RN7SL132P	0
DPY19L1	1080
LOC102724723	0
LOC105375228	0
DPY19L2P1	1
S100A11P2	0
SNORD21	0
TBX20	0
LOC401324	0
LOC105375230	0
LOC105375231	1
LOC101928421	40
HERPUD2	373
LOC101930085	146
LOC100506725	0
SEPT7-AS1	2
LOC442293	0
SNORA66	1
SEPT7	7214
LOC107986783	1
LOC100419774	0
SEPT7P3	8
PPP1R14BP4	0
LOC107986734	0
LOC105375233	0
LOC101928618	0
MARK2P13	0
MARK2P7	0
LOC100127934	0
EEPD1	194
KIAA0895	590
ANLN	4779
AOAH	4
AOAH-IT1	0
NPM1P18	1
ELMO1	4
LOC105375235	0
ELMO1-AS1	0
RNU6-970P	0
RPS17P13	0
RNU6-565P	0
RPS10P14	0
NECAP1P1	0
GPR141	0
LOC100420413	0
NME8	0
SFRP4	0
EPDR1	279
LOC105375236	0
RN7SL692P	0
STARD3NL	859
TARP	0
TRG	4
TRGC2	0
TRGJ2	0
TRGC1	0
TRGJ1	0
TRGJP	0
TRGJP1	0
RNU6-210P	0
LOC107986784	0
TRGV11	0
TRGVB	0
TRGV10	0
LOC103689914	0
TRGV9	0
TRGVA	0
TRGV8	0
TRGV7	0
TRGV6	0
RN7SKP123	0
TRG-AS1	0
TRGV5P	0
TRGV5	0
TRGV4	0
TRGV3	0
TRGV2	0
TRGV1	0
AMPH	0
RN7SL83P	0
KRT8P20	0
MTF2	1741
FAM183BP	0
VPS41	1361
POU6F2	3
POU6F2-AS2	0
LOC105375239	0
POU6F2-AS1	0
LOC105375238	0
LOC105375237	1
LOC105375240	2
YAE1D1	670
LOC107984911	0
TMED5	1611
LOC100101126	17
LOC646999	12
LOC107986785	1
RALA	1838
LINC00265	77
RNU6-719P	0
CICP22	4
LOC101928688	0
LOC100422519	0
LOC100129321	0
CCDC18	415
RWDD4P2	4
RN7SL496P	0
CDK13	773
HIGD1AP7	3
MPLKIP	934
SUGCT	189
THUMPD3P1	2
LOC105375245	2
LOC107986786	0
LOC101928716	0
RPL36AP11	0
LOC105375244	1
LOC105375243	0
LOC105375242	1
LINC01450	0
LINC01449	1
LOC105375241	0
LOC105375246	0
LOC107986787	0
LOC105379725	0
LOC105375247	1
LOC107985521	0
LOC107986789	0
INHBA	5
INHBA-AS1	0
LOC107986788	0
LOC105375248	0
GLI3	0
HMGN2P30	0
LOC105375249	0
LOC105375250	0
LOC105375251	1
LOC100130531	8
LINC01448	0
TCP1P1	0
LOC107986735	0
C7orf25	214
PSMA2	6053
LOC105375252	7
MRPL32	2639
LOC105375253	1
LOC105375254	0
LOC107986790	0
CCDC18-AS1	152
HECW1	112
HECW1-IT1	0
RNU7-35P	0
RNU6-575P	0
RPL18AP10	0
LOC102724903	0
LOC100506895	5
STK17A	651
COA1	2109
DR1	2759
LOC107986727	0
BLVRA	595
LOC102724946	0
URGCP-MRPS24	5
MRPS24	1738
URGCP	1001
LOC107986791	2
TUBG1P	2
UBE2D4	128
POLR2J4	87
LOC100421273	0
SPDYE1	25
RASA4CP	2
LINC00957	1
DBNL	965
PGAM2	5
POLM	296
AEBP1	3
FNBP1L	2112
POLD2	4276
RNA5SP230	0
MYL7	0
GCK	3
LOC105375258	0
LOC105375257	0
YKT6	3246
CAMK2B	5
NUDCD3	1672
RPL32P18	0
RNA5SP53	0
RNU6-1097P	0
RPL36AP27	0
NPC1L1	1
DDX56	4075
TMED4	1378
OGDH	2024
ZMIZ2	1808
LOC105375259	13
PPIA	34536
LOC105375260	9
LOC105376686	0
TRNAC-GCA	0
H2AFV	2516
LOC105375261	0
LOC107986728	3
PURB	875
LOC105375262	0
MRPS23P1	0
MYO1G	1
SNHG15	2275
SNORA9	0
BCAR3	1410
LOC102723334	0
CCM2	386
LOC100128364	0
NACAD	1
TBRG4	3428
SNORA5A	0
SNORA5C	0
SNORA5B	0
RAMP3	0
LOC107986736	2
LOC100129046	16
LOC100419775	0
ELK1P1	0
LOC107986737	0
ADCY1	0
SEPT7P2	137
GTF2IP13	23
RNU6-241P	0
LOC730234	35
CICP20	0
SEPT14P7	0
LOC102723480	49
IGFBP1	1
IGFBP3	17
LOC102723446	0
RNU7-76P	0
LOC105375264	0
FTLP15	0
TTC4P1	0
ZNF619P1	0
LOC107986792	0
LOC105375265	0
MIG7	112
LOC105375266	0
HMGN1P19	0
LOC730338	0
EPS15P1	0
LOC105375267	0
LOC105375268	0
MRPL42P4	0
LOC647145	0
LOC107986793	2
TNS3	222
LINC01447	3
C7orf65	1
LINC00525	2
PKD1L1	350
C7orf69	0
HUS1	551
LOC105375270	2
SUN3	97
C7orf57	2
UPP1	4582
TRR-TCT1-1	0
LOC105375271	0
ABCA13	1
LOC105375272	0
LOC105375273	0
CDC14BL	0
GDI2P1	0
CDC14C	3
DDX43P2	0
VWC2	0
ZPBP	0
DNTTIP2	5086
GNL2P1	0
C7orf72	0
IKZF1	0
RNU6-1091P	0
FIGNL1	668
DDC	4
DDC-AS1	0
GRB10	902
RPL39P23	0
COBL	877
GCLM	1114
RPL7L1P2	0
CICP17	0
LOC101928675	4
LOC100133177	0
LOC107986795	0
LOC107986794	0
LOC102723533	0
LOC105375277	0
ROBO2P1	0
LOC105375278	0
CHCHD2P5	0
RN7SL292P	0
LOC107986738	0
LOC107986796	0
LOC101928257	0
SGO1P2	0
LOC392027	0
POM121L12	0
HAUS6P1	7
RNF138P2	0
LOC105375282	0
MTND4P11	0
RNU1-14P	0
RN7SKP218	0
GS1-278J22.2	0
LINC01446	0
RNU2-29P	0
RAC1P9	0
HAUS6P3	4
LOC107986739	0
HPVC1	0
LINC01445	0
MTND3P21	0
SLC25A5P3	0
VSTM2A	1
VSTM2A-OT1	0
RNU6-1125P	0
RPL31P35	0
SEC61G	1710
LOC100996654	3
LOC643168	0
LOC105375284	2
EGFR	1752
MTCO3P21	0
LOC107986797	10
EGFR-AS1	5
ELDR	0
LOC100130121	0
CALM1P2	0
LOC100129276	0
LANCL2	391
VOPP1	357
LOC107986798	4
LOC105375287	0
MTATP6P13	0
CDC42P2	0
TUBBP6	0
LOC643348	0
FKBP9P1	0
RNU6-389P	0
LOC100420539	0
SUMO2P3	3
CICP11	1
LOC107986799	2
LOC100419984	0
MTCO2P21	0
LOC101928755	4
LOC101060341	0
LOC102723656	1
PSPHP1	358
RNU6-1126P	0
SEPT14	1
CICP12	0
LOC100420540	0
LOC101409255	0
ZNF713	46
MTCO1P21	0
MRPS17	794
GBAS	1962
PSPH	761
CCT6A	16325
SNORA15	1
SUMF2	3536
PHKG1	642
CHCHD2	10072
NUPR2	0
LOC105375288	0
ABCA4	11
LOC442309	0
LOC100130909	0
CCNJP1	0
LOC441228	0
LOC154937	0
RNU6-1335P	0
SEPT14P24	0
CICP8	0
LOC731631	2
LOC100419985	0
LOC105378858	3
LOC100533648	0
LOC100419986	0
LOC100533649	0
LOC107986800	4
LOC105375292	0
LOC101930109	0
RNU6-1052P	0
LOC650226	0
LOC728376	0
LOC100240728	0
RN7SL440P	0
RBM22P3	0
DKFZp434L192	0
VN1R24P	0
NMD3P2	0
LOC100419642	0
LOC101928401	0
VN1R25P	0
LOC100130210	0
LOC346296	0
LOC100289196	0
ARHGAP29	22759
LOC105375291	0
TRIM60P16	0
LOC100533632	0
LOC102723684	0
LOC105375289	0
VN1R26P	0
LOC100533633	0
LOC728416	0
LOC100533652	0
CICP28	0
LOC107985092	22
LOC401357	0
LOC100419987	0
LOC100533650	0
LOC100533651	0
LOC100507393	0
LOC101928507	0
LOC107986801	0
LOC105375294	0
LOC105375295	0
LOC100130849	0
GAPDHP29	1
LOC100287294	0
TNRC18P3	0
SLC29A4P1	0
PHKG1P4	0
LOC100418714	0
LOC107986740	0
ZNF479	0
LOC105375296	0
LOC100101483	0
LOC105378859	25
VN1R27P	0
GUSBP10	0
MTATP6P8	0
MTCO3P10	0
MTND5P6	0
MTND6P29	0
MTCYBP29	0
MTND1P4	0
NMTRQ-TTG13-1	0
MTND2P6	0
ABCD3	1663
MTCO1P10	0
MTCO2P10	0
MTATP6P10	0
MTCO3P4	0
MTND4LP4	0
MTND4P5	0
MTND5P7	0
MTCYBP5	0
GUSBP12	0
LOC105375297	0
RPL21P26	0
RNU7-157P	0
LOC105375298	0
LOC100419779	0
LOC105375299	0
LOC100653233	0
VN1R28P	0
SAPCD2P2	0
ZNF716	0
VN1R29P	0
F3	293
LOC105375300	0
LOC105375301	0
NCOR1P3	0
LOC100420545	0
BSNDP4	0
LOC105375302	0
LOC100420541	0
LOC102723842	0
LOC101060796	1
RNU6-417P	0
LOC105378861	0
LOC100419991	0
ZNF90P3	0
SAPCD2P4	0
SEPT14P1	0
LOC100421386	0
PHKG1P1	0
SEPT7P4	0
ZNF733P	0
ARAFP3	0
VN1R30P	0
KATNBL1P2	0
LOC102724738	0
LOC100287704	0
LOC101929114	0
LOC101929088	0
VN1R31P	0
VN1R32P	0
LOC101929050	0
LOC101929022	0
LOC100287834	0
SLC25A1P2	0
LINC01057	1826
LOC107986802	0
VN1R33P	0
ARAFP2	0
ZNF734P	0
SEPT7P5	0
PHKG1P2	0
SLC29A4P2	0
TNRC18P2	0
LOC105375313	0
PGBD4P7	0
LOC105375314	0
LOC105375315	0
LOC101060128	5
LOC107986729	0
LOC100996414	0
LOC100996365	0
LOC100996428	0
LOC107986804	0
LOC107986803	0
LOC102724777	0
RPL23AP24	0
NPHP4	266
LOC105378860	0
LOC107986805	0
LOC107986730	0
GABPAP	1
LOC107986806	0
NMD3P1	0
LOC105375318	0
SLC25A1P3	0
VN1R34P	0
ARAFP1	0
VN1R35P	0
VN1R36P	0
LOC107986731	0
LOC100419780	0
LINC01005	0
LOC105375317	0
ZNF727	2
TRIM60P17	0
GUSBP6	0
MTND4P2	0
MTND4LP2	0
SLC44A3	131
MTND3P2	0
MTCO3P8	0
MTATP6P18	0
MTCO2P8	0
MTCO1P8	0
MTND2P4	0
MTND1P2	0
RPL6P20	0
VN1R37P	0
VN1R38P	0
CNN3	2473
SAPCD2P1	0
ZNF735	0
LOC105375319	0
ZNF679	0
VN1R39P	0
LOC105375323	0
LOC105375322	0
ZNF736	0
TRIM60P18	0
LOC105375321	0
LOC105378862	0
LOC105375324	0
YWHAEP1	0
VN1R40P	0
ZNF680P1	0
VN1R41P	0
ZNF680	199
HNRNPCP7	0
BNIP3P42	0
LOC100133092	0
LOC100129293	0
LOC729970	0
LOC100128885	0
LOC641746	0
LOC105375326	0
ZNF107	373
BNIP3P11	0
LOC644387	0
ZNF138	192
SEPHS1P1	1
EEF1DP4	6
ALG14	253
ZNF273	132
LOC441239	0
VN1R42P	0
MTDHP1	0
LOC105375328	1
VN1R43P	0
ERV3-1-ZNF117	42
ZNF117	15
ERV3-1	40
LOC105375330	1
LOC105378863	1
RNU6-1229P	0
LOC105375329	0
LOC441241	0
CCT6P3	161
GTF2IP14	9
LOC101929360	0
INTS4P1	2
LOC107986705	15
LOC107986706	3
CLUHP7	0
LOC101928098	0
LOC105375334	19
LOC100419781	0
RSL24D1P3	0
LOC100533634	1
ZNF92	271
LOC101929322	4
LOC105375333	0
LOC402279	0
LOC441242	45
INTS4P2	0
TMEM56	552
CCT6P1	164
SNORA22	0
GTF2IP5	12
RNU6-912P	0
LOC105375335	8
VKORC1L1	1343
LOC84214	17
RNU6-973P	0
GUSB	952
LOC105375336	2
KCNAB2	361
TMEM56-RWDD3	20
LOC100419772	0
LOC644667	0
ASL	932
CRCP	1682
TPST1	432
RNU6-313P	0
LINC00174	73
RNU6-96P	0
GTF2IP9	4
SKP1P1	6
LOC101928118	3
LOC729126	1
LOC107986704	4
GS1-124K5.4	55
LOC346329	1
LOC100420547	0
GS1-124K5.11	404
SAPCD2P3	1
RPL35P5	1
KCTD7	103
LOC100996437	15
RWDD3	218
RABGEF1	1163
LOC107986707	15
LOC100420954	0
GTF2IRD1P1	257
GTF2IP23	17
LOC107983971	3
RNU6-1254P	0
LOC644794	55
RPL31P38	0
TMEM248	928
LINC01760	0
RN7SL43P	0
SBDS	2468
TYW1	1045
LOC107986807	2
PMS2P4	33
SPDYE21P	0
STAG3L4	356
LINC01372	1
LOC105375337	0
LOC105378864	0
LOC105375340	0
LOC107986741	0
LOC102723427	0
LOC105375341	0
MTND4P3	0
LOC100419458	0
RNA5SP231	0
LOC105375342	0
LOC105375343	0
RNU6-832P	0
LOC105379825	0
LOC105375344	0
LOC105375345	0
MTCO2P25	0
MTCO1P25	0
RNU6-229P	0
LOC105375346	0
LOC100507468	0
AUTS2	1
LOC107986708	0
LOC107986709	0
LOC101928169	0
LOC105375347	0
LOC100967223	0
WBSCR17	0
RN7SKP75	0
CALN1	1
RNA5SP232	0
RPS28P6	0
ABCF2P2	0
LOC107985420	0
TYW1B	128
LOC107986723	0
SBDSP1	1771
RN7SL625P	0
SPDYE7P	7
POM121	1154
NSUN5P2	122
TRIM74	3
LOC100101148	1
LINC01761	0
LOC107986808	43
STAG3L3	23
PMS2P7	39
SPDYE8P	0
PMS2P8	4
SPDYE11	0
SPDYE9P	0
PMS2P6	0
SPDYE10P	0
GTF2IP4	37
LOC100996635	0
PHBP5	0
NCF1B	0
GTF2IRD2P1	0
POM121B	23
NSUN5	2624
TRIM50	0
FKBP6	3
RNU6-1080P	0
FZD9	4
BAZ1B	6853
CHD5	686
LOC101928219	0
RNU6-1198P	0
BCL7B	726
TBL2	1352
MLXIPL	384
VPS37D	237
DNAJC30	276
WBSCR22	3453
STX1A	1037
LOC105375350	13
LOC102723661	0
RN7SL265P	0
ABHD11-AS1	5
ABHD11	482
CLDN3	97
CLDN4	3609
WBSCR27	118
WBSCR28	17
ELN	0
LOC107986809	5
LIMK1	851
RNU1-130P	0
EIF4H	9558
LAT2	184
RFC2	2188
LOC107986742	2
CLIP2	585
GTF2IRD1	510
RNA5SP233	0
LOC107986810	4
GTF2I	696
LINC01787	0
LOC101926943	3
PHBP15	0
NCF1	0
GTF2IRD2	26
STAG3L2	88
PMS2P5	111
SPDYE12P	2
LOC105375352	2
GATSL2	396
LOC107986811	5
LOC101060164	0
RCC1L	1538
GTF2IRD2B	28
NCF1C	0
GTF2IP1	8
PHBP6	0
LOC107986710	1
SPDYE13P	0
LOC441259	0
SPDYE14P	0
PMS2P10	1
UBE2WP1	0
SPDYE15P	0
PMS2P2	24
STAG3L1	12
LOC541473	2
TRIM73	4
NSUN5P1	177
POM121C	955
SPDYE5	24
PMS2P3	68
HIP1	726
EEF1A1P11	0
CCL26	4
CCL24	4
LOC100129130	0
RHBDD2	1095
POR	2054
RPL7L1P3	1
SNORA14A	0
TMEM120A	144
STYXL1	673
LOC105378866	0
MDH2	7080
RNU6-863P	0
GTF2IP7	4
LOC645324	0
LOC100996476	0
LOC107986711	1
LOC100420548	0
SRRM3	194
HSPB1	3936
YWHAG	6287
RN7SL831P	0
LOC107986732	0
SSC4D	16
ZP3	181
DTX2	165
FDPSP2	13
UPK3B	4
SPDYE16	0
LOC100133091	0
POMZP3	0
LOC105375356	0
NDUFS5P2	0
LOC107986712	1
LOC107986713	0
LOC105375358	0
DTX2P1	19
FDPSP7	2
LOC105375361	2
DTX2P1-UPK3BP1-PMS2P11	14
UPK3BP1	1
PMS2P11	2
SPDYE17	0
LOC105376687	1
RPL7P9	685
PMS2P9	24
SPDYE18	0
LOC100422695	0
FAM185BP	0
RPL7AP43	1
CCDC146	100
FGL2	6
LOC105375359	2
LOC102723791	3
GSAP	6
RN7SKP270	0
LOC107986714	0
LOC101927243	0
GCNT1P5	0
PTPN12	2051
LOC105375363	11
APTR	257
RSBN1L	889
TMEM60	145
PHTF2	936
LOC105375368	0
PTBP2	401
MAGI2	2
RPL13AP17	0
LOC100124402	1
MAGI2-AS2	0
RNU6-337P	0
LOC100421387	0
LOC105375366	0
RNU6-530P	0
MAGI2-AS3	0
LOC101059916	0
DPYD	87
LOC105375369	0
RNA5SP234	0
LOC105375370	0
LOC105375371	0
RNU6-849P	0
LOC105375372	0
RPL10P11	0
GNAI1	3487
LOC107986743	0
RN7SL869P	0
DPYD-AS1	1
LOC107986744	0
RN7SL35P	0
LOC105375373	0
LOC101927269	0
SNRPBP1	0
GNAT3	0
LOC107986812	0
CD36	2
SEMA3C	1981
LOC100420647	0
LOC105378867	0
EIF4EP4	0
LOC105369146	0
LOC100128317	0
DDX43P3	0
HGF	0
CACNA2D1	12
LOC101927356	0
LOC107986813	0
MTHFD2P5	0
LOC105375376	0
SEC63P1	1
PCLO	307
RNA5SP235	0
LOC105375377	0
SEMA3E	85
LOC105375378	0
RAD23BP2	0
LOC107986745	0
SEMA3A	3686
RPL7P30	0
LOC101927378	0
RPL26P9	0
HMGN2P11	0
HNRNPA1P8	2
SEMA3D	89
HSPA8P16	1
DYNLL1P7	0
LINC00972	1
SOCS5P1	0
LOC105375381	0
GRM3	2
LOC105375382	1
DPYD-AS2	0
LOC107984122	16
LOC107986814	3
KIAA1324L	704
LOC101927420	29
DMTF1	1489
TMEM243	189
LOC105375384	8
TP53TG1	0
CROT	0
ABCB4	0
LOC100419654	0
ABCB1	231
HNRNPA1P9	0
RUNDC3B	274
SLC25A40	337
DBF4	923
ADAM22	169
LOC105375386	1
SRI	1932
LOC102723885	1
STEAP4	5
RPL22	20303
MIR137HG	0
LOC107986815	0
EIF4A1P13	0
LOC100419447	0
LOC100128464	0
KPNA2P2	2
PQLC1P1	0
EEF1A1P28	0
LOC107986816	0
ZNF804B	0
C7orf62	0
LOC105375387	0
LOC107986817	0
RNU6-274P	0
STEAP2-AS1	0
DPY19L2P4	8
STEAP1	688
STEAP2	355
LOC107986819	1
CFAP69	50
LOC107986818	0
LOC107986715	0
LOC101927446	1
GTPBP10	1448
LOC101409256	4
CLDN12	1158
LOC102723899	40
CDK14	632
TVP23CP1	0
PTP4A1P3	0
FZD1	193
NFU1P2	0
LOC105375392	0
NIPA2P1	0
LOC107986716	1
LOC101927473	1
MTERF1	502
AKAP9	2796
CYP51A1	3323
CYP51A1-AS1	1
LRRD1	5
KRIT1	494
LINC01776	1
ANKIB1	1263
LOC105375396	0
CHCHD4P1	0
GATAD1	617
ERVW-1	4
PEX1	831
RBM48	602
FAM133B	589
LOC105375397	2
SNX7	619
CDK6	4402
RNU6-10P	0
LOC101927497	4
RN7SL7P	0
SAMD9	931
SAMD9L	0
HEPACAM2	1
VPS50	1250
CALCR	1
PLPPR5	0
LOC105375400	0
RPS27P17	1
NDUFAF4P2	0
TFPI2	1
LOC105375401	0
GNGT1	6
LOC105375402	0
GNG11	0
LOC100129620	0
BET1	674
LOC105375403	0
LOC107986820	6
LOC101927525	2
LOC107986821	0
COL1A2	0
LOC105375404	3
RNU6-1328P	0
CASD1	99
SGCE	352
PLPPR4	14
PEG10	33
RPS3AP25	1
RNU6-956P	0
ATP5F1P2	0
GRPEL2P3	0
RN7SKP129	0
ARF1P1	0
