Gene Symbol	SKOV_KO
LOC105379529	0
LOC107987381	0
LOC102723573	0
DDX11L10	0
WASH4P	7
LINC01222	0
WASIR2	4
IL9RP3	1
POLR3K	529
SNRNP25	335
RHBDF1	84
MPG	295
NPRL3	449
HBZ	1
LOC107983982	0
LINC01221	0
HBZP1	0
HBM	0
HBAP1	0
HBA2	4
HBA1	3
HBQ1	0
LUC7L	428
LOC100129478	0
FAM234A	256
RGS11	0
LOC107985243	0
ARHGDIG	1
PDIA2	0
AXIN1	363
MRPL28	848
TMEM8A	547
LOC100134368	4
LOC105371036	0
RPL23AP5	1
NME4	485
DECR2	0
HNRNPCL3	0
RPL23AP16	0
RAB11FIP3	13
LINC00235	0
CAPN15	483
PRR35	0
LOC107987233	0
NHLRC4	0
PIGQ	144
RAB40C	168
LOC100421840	0
LOC101929280	4
WFIKKN1	0
METTL26	614
LOC100287175	0
TRG-CCC2-2	0
MCRIP2	351
LOC105371038	0
WDR90	253
LOC107984861	0
RHOT2	680
LOC105371680	0
RHBDL1	13
LOC105371184	0
STUB1	693
JMJD8	1414
WDR24	206
FBXL16	434
METRN	537
FAM173A	337
CCDC78	39
HAGHL	211
LOC107985113	0
NARFL	932
MSLN	317
MSLNL	0
RPUSD1	812
CHTF18	485
GNG13	3
PRR25	0
LMF1	207
LOC107984876	1
LOC107985114	0
LMF1-AS1	0
SOX8	124
LOC107984898	0
SSTR5-AS1	6
SSTR5	97
C1QTNF8	1
LOC107984906	0
LOC105371042	0
CACNA1H	397
TPSG1	0
RNU6-778P	0
TPSB2	0
TPSAB1	0
TPSD1	0
PRSS29P	0
TPSP1	0
TPSP2	2
UBE2I	2538
RPS20P2	0
BAIAP3	127
TSR3	647
LOC100422076	0
GNPTG	224
UNKL	175
TJP1P1	0
LOC101929440	3
C16orf91	455
LOC105371044	0
LOC105371045	2
CCDC154	4
CLCN7	624
RPS3AP2	0
LOC105371682	0
PTX4	0
TELO2	330
IFT140	264
TMEM204	2
LOC105371047	0
LOC105371046	0
CRAMP1	518
HN1L	2561
MAPK8IP3	630
LOC101929480	1
RNU6-716P	0
NME3	548
MRPS34	2695
EME2	46
SPSB3	297
NUBP2	1161
IGFALS	0
HAGH	274
FAHD1	906
MEIOB	1
RNU6-609P	0
LINC00254	0
LOC105371048	0
HS3ST6	0
MSRB1	143
RPL3L	2
NDUFB10	3192
RPS2	72784
SNORA10	0
SNORA64	0
SNHG9	263
PRAMEF25	0
NR5A2	50
SNORA78	0
RNF151	2
TBL3	1410
NOXO1	138
GFER	1727
SYNGR3	45
ZNF598	1316
RN7SL219P	0
NPW	1585
SLC9A3R2	532
RNU6-570P	0
NTHL1	679
TSC2	582
PKD1	550
LOC105371049	9
RAB26	75
SNHG19	316
LOC107985244	0
SNORD60	0
TRAF7	2534
CASKIN1	678
MLST8	798
BRICD5	66
PGP	572
E4F1	884
DNASE1L2	9
ECI1	1676
LOC107984839	0
LOC100420255	0
RNPS1	4260
LOC106660606	0
ABCA3	227
RPS16P7	0
ABCA17P	0
CCNF	1087
FAM58BP	0
LOC105371050	1
C16orf59	218
LOC729652	4
NTN3	0
TBC1D24	425
ATP6V0C	1873
AMDHD2	154
CEMP1	44
LINC00862	0
PDPK1	953
LOC652276	121
PDPK2P	1
FLJ42627	171
ERVK13-1	42
KCTD5	1626
PRSS27	14
SRRM2-AS1	1
SRRM2	11070
ELOB	2585
ZNF281	891
PRSS33	0
PRSS41	0
PRSS21	0
EIF1P4	0
ZG16B	0
PRSS30P	0
PRSS22	1
LOC101929566	0
FLYWCH2	340
FLYWCH1	772
LOC107985459	0
RPL23AP86	0
LOC105371055	3
KREMEN2	40
PAQR4	264
PKMYT1	1107
LINC00514	1
LOC101929613	0
LOC107984895	5
LOC105371056	4
CLDN9	16
KIF14	498
CLDN6	1
TNFRSF12A	3799
HCFC1R1	223
THOC6	481
BICDL2	109
LOC100128770	16
MMP25	6
MMP25-AS1	21
IL32	7
RNU1-125P	0
DDX59	217
LOC107984896	1
LOC105371058	0
RNU1-22P	0
ZSCAN10	0
ZNF205-AS1	1
ZNF205	407
ZNF213-AS1	15
ZNF213	225
CASP16P	0
TRR-CCG1-3	0
PRAMEF34P	0
LOC101929224	15
TRP-AGG6-1	0
TRR-CCT3-1	0
TRK-CTT3-1	0
TRP-TGG3-3	0
TRP-TGG4-1	0
TRP-CGG1-2	0
TRK-CTT2-5	0
TRK-CTT5-1	0
TRP-AGG2-7	0
TRP-TGG3-4	0
CAMSAP2	1170
TRP-TGG3-5	0
OR1F1	0
TRP-AGG2-8	0
TRK-CTT4-1	0
TRP-AGG1-1	0
TRR-CCT5-1	0
TRK-CTT14-1	0
OR1F2P	0
ZNF200	174
MEFV	3
RPL34P6	0
LINC00921	6
ZNF263	575
TIGD7	26
ZNF75A	169
LOC646140	0
OR2C1	0
LOC105371059	0
MTCO2P28	0
MTCO1P28	0
MTND2P34	0
GPR25	0
MTND1P8	0
MTRNR2L4	0
ZSCAN32	434
ZNF174	150
ZNF597	189
NAA60	437
C16orf90	0
CLUAP1	306
RPL18P12	0
LOC107985245	0
NLRC3	28
LOC101929732	0
LOC105371060	2
SLX4	222
DNASE1	236
TRAP1	6125
CREBBP	1177
LOC102724927	1
ADCY9	164
DBIP3	0
C1orf106	377
LOC105371062	2
SRL	2
LINC01569	35
LOC105371063	0
TFAP4	601
GLIS2	14
GLIS2-AS1	0
CORO7-PAM16	0
PAM16	0
CORO7	0
MROH3P	0
VASN	0
DNAJA3	0
NMRAL1	17
HMOX2	2
CDIP1	1
C16orf96	0
SUB1P3	0
UBALD1	420
MGRN1	1122
RNU6-704P	0
NUDT16L1	523
ANKS3	185
C16orf71	9
ZNF500	112
SEPT12	0
SMIM22	3
ROGDI	108
GLYR1	1005
UBN1	1261
PPL	671
KIF21B	120
LOC105371064	1
SEC14L5	2
NAGPA	174
NAGPA-AS1	0
C16orf89	0
ALG1	482
EEF2KMT	434
ENPP7P14	0
LOC107984828	0
LOC105371065	0
LOC101929305	0
LOC105371067	0
LOC105371066	0
RBFOX1	1
LOC107984891	0
RPS3AP48	0
SNRPCP20	0
NPM1P3	0
LINC01570	0
RNU7-99P	0
PRAMEF35P	0
CACNA1S	0
RNU6-457P	0
RNU6-328P	0
LOC105371068	0
RPS26P51	0
LOC105371069	0
LOC105371070	0
LOC105371071	0
LOC105371072	0
LOC100131080	0
TMEM114	0
ASCL5	1
METTL22	298
ABAT	51
RN7SL743P	0
RNU7-63P	0
LOC107984840	0
TMEM186	294
PMM2	950
CARHSP1	365
LOC101929989	0
USP7	3257
TMEM9	851
LOC105371074	0
C16orf72	1717
RPL21P119	1
LOC101927026	0
LOC105371075	0
LOC101927009	0
LINC01177	0
LINC01195	0
RNA5SP403	0
RNA5SP404	0
IGFN1	3
GRIN2A	0
LOC105371077	0
LOC105371076	0
IMPDH1P11	0
LOC107984900	0
RN7SL493P	0
LOC105371078	0
ATF7IP2	83
LOC107984877	1
RNU6-633P	0
PKP1	0
EMP2	399
TEKT5	4
LOC105371079	0
MTND6P33	0
MTND5P33	0
MTND4P34	0
MTND4LP24	0
NUBP1	310
TVP23A	53
LOC729945	1
LOC101929326	1
LOC105371080	0
CIITA	1
DEXI	269
CLEC16A	463
RPL7P46	0
LOC105371081	0
LOC107984859	4
HNRNPCP4	0
LOC105371082	13
SOCS1	32
TNNT2	14
TNP2	0
PRM3	0
PRM2	0
PRM1	0
LOC105371083	0
RMI2	68
LOC400499	11
LOC100420951	0
LOC101927131	1
LAD1	2033
LITAF	662
LOC107984880	0
SNN	168
TXNDC11	345
ZC3H7A	727
BCAR4	1
RSL1D1	20532
LOC105371084	1
GSPT1	5059
COX6CP1	4
LOC101929343	16
NPIPB2	56
TNFRSF17	0
UBL5P4	0
SNX29	194
RPS23P6	0
LOC642696	1
LOC101927227	0
LOC105371087	4
LOC105371085	0
LOC105371088	0
TNNI1	30
CPPED1	257
LOC105371090	0
LOC105371089	0
RPL35AP34	0
SHISA9	77
LOC105371092	0
LOC105371091	0
LOC107984137	0
TMF1P1	0
HNRNPCL2	0
LOC101929367	0
LOC105371093	0
ERCC4	662
RPS26P52	0
LOC101927311	0
LOC101927348	0
MKL2	571
TVP23CP2	2
TRT-CGT2-1	0
MIR193BHG	11
PHLDA3	1338
LINC02130	0
PARN	26
LOC105371094	0
LOC107984865	0
RN7SL274P	0
BFAR	1
RNU7-125P	0
PLA2G10	0
LOC105371095	0
CSRP1	867
NPIPA3	0
LOC100652777	0
LOC105376747	0
NPIPA2	0
LOC105376749	0
ABCC6P2	0
NOMO1	7
LOC101927469	0
LOC107985246	31
PKD1P3	5
LOC100288162	0
NPIPA1	6
PDXDC1	10
LOC728138	0
NTAN1	5
RPS10P7	7
RRN3	9
LOC100505915	1
NPIPP1	5
PKD1P6-NPIPP1	1
PKD1P6	0
LOC105371096	0
LOC105371097	0
LOC107987241	0
NAV1	547
LOC105371103	0
NPIPA5	22
MPV17L	0
C16orf45	6
LOC105371102	0
KIAA0430	1
NDE1	158
MYH11	0
IPO9-AS1	0
FOPNL	46
RNU6-213P	0
LOC107984869	0
RPL15P20	0
ABCC1	30
RPL17P40	0
ABCC6	0
LOC105371100	0
NOMO3	0
LOC105371099	0
PKD1P1	0
PKD1P2	6
NPIPA7	2
LOC105371098	0
LOC107985247	0
LOC105371105	0
LOC100133127	0
LOC441750	0
LOC107984843	0
LOC100421029	0
XYLT1	116
LOC102723692	0
LOC107987234	1
LOC105371106	0
LOC107984893	0
RNU6-501P	0
RPL7P47	0
LOC105371108	0
LOC100133137	0
LOC105376751	0
LOC105376753	0
NPIPA8	27
PKD1P4	35
LOC105376752	0
PKD1P5	45
PRAMEF36P	0
LOC102723728	0
LOC105379460	0
NOMO2	166
ABCC6P1	3
IPO9	2228
RPS15A	15234
ARL6IP1	3065
SMG1	3421
LOC100996247	84
LOC107984844	0
TMC7	201
RNU6-1340P	0
LOC102723385	1
COQ7	295
ITPRIPL2	1054
SYT17	117
LOC105371114	2
CLEC19A	0
LOC105371113	0
TMC5	264
RNU4-46P	0
GDE1	899
CCP110	891
C16orf62	386
KNOP1	657
SHISA4	100
IQCK	243
LOC105371115	0
LARP7P2	0
GPRC5B	86
LOC105371116	0
LOC105371117	0
GPR139	0
SALL4P3	0
LOC102723396	0
SNRPEP3	0
LMOD1	22
GP2	0
UMOD	0
PDILT	0
ACSM5	0
LOC105371119	0
ACSM2A	0
ACSM2B	0
LOC105371120	0
ACSM5P1	0
LOC107984831	0
TIMM17A	2974
ACSM1	6
LOC105379461	0
LOC100887080	0
THUMPD1	1162
ACSM3	83
ERI2	817
RNU6-944P	0
LOC81691	359
LOC105371121	0
DCUN1D3	738
RPL10P4	0
LYRM1	754
DNAH3	38
LOC107984888	0
TMEM159	77
ZP2	0
LOC105371123	0
ANKS4B	0
LOC105371124	4
CRYM	0
LOC105371125	0
RNPEP	1970
CRYM-AS1	2
SNX29P1	0
NPIPB3	72
LOC100190986	4
SMG1P3	2
SLC7A5P2	0
LOC646828	0
LOC101927814	0
METTL9	5
LOC102723465	11
IGSF6	0
RNU6-1005P	0
RNU6-196P	0
OTOA	0
LOC105371126	0
RRN3P1	1
NPIPB4	216
SMG1P4	0
LOC342293	0
UQCRC2	22
PDZD9	0
LOC100420644	0
LOC100420536	0
C16orf52	1
LOC105371129	6
VWA3A	1
SDR42E2	1
TRL-TAG3-1	0
EEF2K	8
TRL-AAG2-4	0
PRAMEF26	0
ELF3	1651
POLR3E	39
LOC107984846	1
CDR2	3
LOC440346	1
MFSD13B	0
RRN3P3	0
SMG1P1	2
NPIPB5	4
LOC105371131	2
LOC653786	0
LOC105371684	0
LOC105371132	0
LOC107984851	0
HS3ST2	0
USP31	512
SCNN1G	2
SCNN1B	3
COG7	161
RN7SKP23	0
GGA2	976
LOC100419017	0
CRIP1P3	0
EARS2	842
SUB1P4	0
UBFD1	2005
NDUFAB1	1800
PALB2	276
DCTN5	1554
PLK1	2019
ERN2	1
CHP2	0
PRKCB	0
GPR37L1	10
LOC105371141	0
LOC105371142	0
CACNG3	0
RNU7-24P	0
LOC105371143	0
RBBP6	1378
LOC107984829	0
TNRC6A	1172
LINC01567	0
LOC105371683	1
LOC107984825	0
SLC5A11	14
LOC107984826	2
ARHGAP17	490
LOC100421171	0
LOC554206	9
LOC283887	6
SCML2P2	0
LOC100421169	0
LOC105371145	2
ARL8A	399
LOC100421173	0
LCMT1-AS1	4
LCMT1	410
LCMT1-AS2	0
RN7SL557P	0
AQP8	0
ZKSCAN2	323
LOC105371146	0
CYCSP39	0
LOC105371147	0
PTPN7	3
LOC105369297	0
HS3ST4	0
LOC100420641	0
RNA5SP405	0
HMGN2P3	23
HSPE1P16	0
LOC105371149	0
LOC105371150	0
LOC102723536	0
PTPRVP	3
LOC105371152	0
LOC105371153	0
LOC105371154	0
C16orf82	0
EEF1A1P38	0
LOC105371155	0
LOC105371156	0
KDM8	18
NSMCE1	1202
FLJ21408	0
LGR6	1
IL4R	501
IL21R	0
IL21R-AS1	2
GTF3C1	4284
KIAA0556	459
LOC107984874	1
LOC105371157	0
GSG1L	2
RNU6-159P	0
RNU6-1241P	0
LOC101929388	1
XPO6	3468
TPRKBP2	0
RNY1P10	0
GAPDHP35	3
SBK1	490
LOC105369182	0
NPIPB6	60
EIF3CL	23
CDC37P2	0
HNRNPCL4	0
UBE2T	976
NPIPB7	1
CLN3	302
APOBR	5
IL27	1
NUPR1	0
SGF29	153
SULT1A2	6
SULT1A1	57
LOC107984835	0
NPIPB8	1
PPP1R12B	196
EIF3C	447
CDC37P1	0
NPIPB9	143
LOC105379464	0
PAWRP2	0
RPS15AP33	0
ATXN2L	2085
TUFM	4432
CYCSP4	0
SH2B1	297
ATP2A1	28
ATP2A1-AS1	65
RABEP2	133
CD19	0
NFATC2IP	1157
SPNS1	626
LAT	32
NPIPB10P	0
RNU6-89P	0
RRN3P2	9
LOC101928215	3
LOC100129184	0
LOC105371161	0
LOC107984832	0
LOC101928188	0
LOC102723708	0
LOC105371159	4
LOC107984833	2
SNX29P2	0
LOC100420423	0
NPIPB11	19
SMG1P6	9
BOLA2-SMG1P6	199
LOC606724	0
BOLA2	2
SLX1B	0
SLX1B-SULT1A4	0
SULT1A4	0
LOC388242	0
LOC101928556	0
RPS27P8	9
NPIPB12	7
LOC107987242	21
SMG1P2	147
LOC105371168	0
SLC7A5P1	7
CA5AP1	0
SPN	0
QPRT	0
RN7SKP127	0
SYT2	2
C16orf54	0
ZG16	0
LOC105371167	0
KIF22	2979
LOC107984837	6
MAZ	1798
PRRT2	11
PAGR1	608
MVP	1235
CDIPT	870
LOC105371686	1
CDIPT-AS1	1
SEZ6L2	591
ASPHD1	65
KCTD13	349
LOC107984836	9
TMEM219	292
LOC107987231	0
TAOK2	1175
HIRIP3	1039
INO80E	920
KDM5B	1070
DOC2A	179
C16orf92	0
FAM57B	11
ALDOA	13707
PPP4C	1751
TBX6	7
YPEL3	1
LOC101928595	3
GDPD3	4
MAPK3	519
LOC100506672	2
LOC107984834	0
CORO1A	38
BOLA2B	0
SLX1A	0
SLX1A-SULT1A3	7
SULT1A3	0
LOC613038	1
LOC101929894	0
NPIPB13	200
SMG1P5	16
PRAMEF9	0
SLC25A39P1	1
LOC100421031	0
CD2BP2	1023
LOC101928707	15
TBC1D10B	744
LOC107983970	22
MYLPF	0
SEPT1	13
ZNF48	463
ZNF771	123
DCTPP1	2715
PCAT6	6
SEPHS2	854
ITGAL	1
RNU7-61P	0
ZNF768	1308
ZNF747	46
LOC107984875	38
LOC100127965	0
ZNF764	76
ZNF688	30
MGAT4EP	0
ZNF785	1
ZNF689	363
PRR14	355
FBRS	1129
RNU6-416P	0
LOC730183	5
SRCAP	1250
RNU6-1043P	0
SNORA30	0
TMEM265	547
LOC730222	1
PHKG2	337
CCDC189	38
RNF40	5958
ZNF629	670
LOC647086	0
BCL7C	616
MIR762HG	43
CTF1	25
LOC148709	10
CTF2P	0
FBXL19-AS1	102
FBXL19	678
ORAI3	52
SETD1A	444
HSD3B7	71
STX1B	2
STX4	178
LOC101928762	3
ZNF668	282
RABIF	229
ZNF646	456
PRSS53	85
VKORC1	750
BCKDK	472
KAT8	492
PRSS8	109
PRSS36	1
NDUFA3P6	0
FUS	4739
PYCARD	0
KLHL12	531
PYCARD-AS1	10
TRIM72	735
PYDC1	0
ITGAM	12
ITGAX	9
LOC100422479	0
ITGAD	0
COX6A2	0
ZNF843	7
ARMC5	209
HNRNPA1P59	1
TGFB1I1	84
SLC5A2	1
C16orf58	1588
AHSP	0
LOC105371173	0
VN1R64P	0
VN1R65P	0
FRG2KP	0
YBX3P1	0
ZNF720P1	0
ADIPOR1	947
VN1R66P	0
RBM22P12	0
CLUHP3	45
ZNF720	72
LOC100419896	11
LOC107983990	2
VN1R67P	0
PPP2CBP1	0
VN1R3	0
RBM22P13	0
CYB5R1	252
ZNF267	496
LOC100422713	0
LOC388248	0
IGHV1OR16-1	0
LOC105371174	0
LOC102725101	0
LOC101060104	0
HERC2P4	0
ABHD17AP8	0
LOC105379466	0
LOC100133331	8
PRAMEF13	0
LOC100506747	1
TP53TG3D	0
LOC100507221	0
LOC390705	0
LOC105371191	0
ACTR3BP3	0
SLC9B1P5	0
PABPC1P13	0
ABCD1P3	0
LOC102724062	0
LOC107984013	0
RPS20P8	0
TP53TG3	0
LOC105371177	0
ABHD17AP7	0
HERC2P5	0
LOC101060048	0
LOC107984808	0
BCAP31P2	1
SLC6A10P	1
IGHV3OR16-6	0
LOC100419016	0
TMEM183A	1508
LOC105371176	0
IGHV3OR16-8	0
LOC107984809	0
HERC2P8	0
LOC107987232	0
ABHD17AP9	0
TP53TG3C	0
TP53TG3E	0
LOC105369266	0
TP53TG3B	0
PPFIA4	25
LOC105379473	0
TP53TG3F	0
LOC105379474	0
LOC647208	0
LOC101929031	0
LOC102724181	0
BMS1P8	3
LOC107984855	0
LOC107984083	0
LOC102724207	0
LOC105371687	0
ENPP7P13	0
LOC342443	0
IGHV3OR16-13	0
LOC390714	0
LOC107984854	0
ARHGAP23P1	0
IGHV3OR16-7	0
LOC105369183	0
LOC102724223	0
BCAP31P1	0
MYOG	1
LOC348210	0
DUX4L45	0
PCMTD1P2	0
DUX4L46	0
DUX4L47	0
LINC00273	0
RNA5-8SP2	0
BCLAF1P2	16
LOC102724485	0
LOC105379475	0
ADORA1	53
LOC107987236	0
LOC107987235	0
LOC102724523	0
LOC100505948	0
LOC162137	0
LOC107984902	0
LOC105371195	0
LOC102724928	0
CLUHP11	0
NAMPTP3	0
MYBPH	0
VPS35P1	0
VN1R68P	0
VN1R69P	0
LOC105371197	0
UBE2MP1	7
SLC25A1P4	0
LOC105371200	0
TP53TG3GP	0
RARRES2P5	0
FGFR3P5	0
CHI3L1	1
FRG2JP	0
RARRES2P6	0
AGGF1P8	0
C2orf69P5	0
LOC105371199	0
LOC105371198	0
FRG2HP	0
RARRES2P9	0
AGGF1P9	0
C2orf69P4	0
CHIT1	0
LINC01566	0
FRG2GP	0
AGGF1P4	0
LOC105371201	0
FRG2IP	0
RARRES2P7	0
AGGF1P5	0
C2orf69P3	0
ZNF971P	0
LOC105371203	0
PRAMEF18	0
NPM1P40	0
FRG2DP	0
RARRES2P10	0
AGGF1P6	0
C2orf69P2	0
TP53TG3HP	0
LOC105371204	0
RARRES2P8	0
AGGF1P7	0
C2orf69P1	0
C1QL1P1	0
LINC01353	0
KIF18BP1	0
RNA5SP406	0
RNA5SP407	0
RNA5SP408	0
RNA5SP409	0
RNA5SP410	0
RNA5SP411	0
FLJ26245	0
RNA5SP412	0
RNA5SP413	0
LINC01136	9
RNA5SP414	0
RNA5SP415	0
RNA5SP416	0
RNA5SP417	0
RNA5SP418	0
RNA5SP419	0
RNA5SP420	0
RNA5SP421	0
RNA5SP422	0
RNA5SP423	0
BTG2	1052
HMGN2P41	199
VN1R70P	0
PPP1R1AP2	0
LOC101929923	0
ANKRD26P1	10
RNU6-845P	0
LOC441768	0
LOC100421259	0
SHCBP1	644
RAB43P1	7
RNU6-487P	0
VPS35	3547
ORC6	702
MYLK3	6
LOC100130180	0
C16orf87	444
CKBP1	0
GPT2	573
DNAJA2	1896
NETO2	234
ITFG1-AS1	0
FMOD	0
RPL23AP72	0
ITFG1	515
LOC100422275	2
LOC101927080	4
RNA5SP424	0
PHKB	685
RNA5SP425	0
LOC100420642	0
EIF4BP5	0
NDUFA5P11	0
LOC100131747	0
LOC105371236	2
LOC100507534	0
LINC02133	0
LOC105371237	0
LOC105371238	0
ABCC12	1
ABCC11	10
LONP2	996
UBA52P8	2
SIAH1	267
LOC102723529	0
LOC100526838	0
MOCS1P1	0
N4BP1	457
RPS2P44	0
LOC105371239	0
LOC105371240	14
KLF8P1	0
RNU6-257P	0
LOC105371241	0
LOC102724847	0
LARP7P1	0
CBLN1	0
LOC102724859	0
LOC105371243	0
C16orf78	0
LOC105371244	0
LOC105371245	1
LOC101927228	1
ZNF423	6
ADAM3B	0
MRPS21P7	0
LOC107985249	0
MRPS21P8	0
RPL34P29	0
CNEP1R1	136
LOC100130602	0
ACTG1P16	0
HEATR3	704
RNY4P3	0
LOC101927250	1
RPL10P14	0
PAPD5	837
PRAMEF31P	0
PRELP	0
ADCY7	420
BRD7	980
LOC105371248	3
NKD1	241
SNX20	2
LOC101927272	0
NOD2	72
LOC102724907	0
CYLD	657
OPTC	0
LOC105371251	0
LOC105371252	0
RNA5SP426	0
LOC102724940	0
LOC107983964	0
LINC02127	0
LOC107984903	0
LOC107984887	0
SOD1P2	0
LOC105371688	0
LOC105371253	0
SALL1	0
LOC101928945	0
UNGP1	0
LOC107984886	0
LOC105371256	0
LOC102723323	1
LOC107984892	0
HNRNPA1P48	100
RN7SKP142	0
ATP2B4	1126
LOC105371257	0
LINC01571	0
LOC105371259	2
C16orf97	0
LINC00919	0
LOC102467079	0
LOC105371261	0
CASC22	0
LOC107983961	0
LOC107984901	0
LOC100421749	1
LOC105371262	0
TOX3	0
CASC16	0
LOC105371265	0
LOC105371264	0
LOC146253	0
PHBP21	0
LOC100288763	0
LOC100128523	0
LOC105371267	3
SNORA77	0
CHD9	1010
LOC100310835	0
LOC100421174	1
RNA5SP427	0
LOC100996483	0
LOC101929000	0
LOC643802	0
LOC102723373	2
RBL2	255
RNU6-1153P	0
LINC00260	1
AKTIP	195
LOC105371268	0
LOC105371269	0
RPGRIP1L	378
FTO	1032
FTO-IT1	11
LOC105371271	5
LOC100996338	0
IRX3	21
LINC02140	0
LOC102723543	1
LOC105371272	0
LOC105371273	0
LOC105371274	2
LOC105371276	0
LOC101927480	0
LOC105371275	0
CRNDE	12
IRX5	11
LOC105371277	0
MTND5P34	0
LAX1	0
LOC105371278	0
RN7SL841P	0
IRX6	1
RPL31P56	0
LOC105371279	0
LOC107984884	0
MMP2	2
LPCAT2	296
CAPNS2	0
SLC6A2	0
ZC3H11A	2206
LOC105371280	0
CES1P2	0
CES1P1	0
CES1	0
CES5A	0
LOC107984815	0
LOC105371281	0
LOC283856	0
LOC102725116	0
GNAO1	0
PRAMEF5	0
ZBED6	202
DKFZP434H168	0
AMFR	1139
NUDT21	3203
OGFOD1	2152
BBS2	205
LOC105371283	0
MT4	0
MT3	0
MT2A	2762
LOC100420338	0
MT1L	0
MT1E	1361
MT1M	0
MT1JP	0
MT1A	0
MT1DP	3
MT1CP	0
MT1B	1
MT1F	10
LOC101927536	0
RPL35AP5	0
MT1G	0
MT1H	0
MT1IP	1
MT1X	131
DPPA2P4	0
LOC105371286	0
LOC105371287	0
NUP93	1812
SLC12A3	0
SNRPE	2508
RPS24P17	0
HERPUD1	516
CETP	0
NLRC5	120
LOC100130044	0
CPNE2	323
LOC105371289	1
FAM192A	1000
RSPRY1	776
KRT8P29	0
ARL2BP	732
PLLP	37
TRL-CAG2-1	0
TRL-CAG2-2	0
RPL23AP91	0
CCL22	0
CX3CL1	0
CCL17	0
CIAPIN1	978
COQ9	1719
HSPE1P6	0
POLR2C	2369
DOK4	166
CCDC102A	44
ADGRG5	61
LOC105371291	0
LOC107984889	1
HMGB3P32	0
ADGRG1	614
ADGRG3	3
DRC7	12
CBX1P3	0
LOC100421594	0
LOC107984852	9
KATNB1	415
KIFC3	535
LOC388282	0
RNU6-20P	0
CNGB1	0
TEPP	0
ZNF319	177
LOC105371689	0
USB1	737
MMP15	669
LOC100125393	0
CFAP20	770
LOC101927556	498
CSNK2A2	543
CCDC113	461
RN7SL645P	0
LOC105371293	1
PRSS54	68
LINC00303	2
RNU6-269P	0
RNU6-1110P	0
GINS3	305
LOC105371295	1
NDRG4	75
RNU6-103P	0
SETD6	213
CNOT1	4606
SNORA46	0
SNORA50A	0
SOX13	332
SLC38A7	167
GOT2	2351
RNY5P9	0
RNU6-1155P	0
LOC107984867	0
RN7SL143P	0
GEMIN8P2	0
RPL12P36	0
LOC105371296	0
RPS27P27	0
PRAMEF32P	0
ETNK2	275
LOC107984824	0
LOC105371298	0
RNU4-58P	0
DUXAP11	0
APOOP5	0
LINC02141	0
LOC105371300	0
LOC105371299	0
LOC100421258	0
LOC729159	1
LOC101929441	1
LOC101927605	0
GNPATP	0
LOC107984812	0
LOC100421593	0
RPS27AP16	71
LOC105371301	0
LOC105371302	0
CDH8	0
RN7SKP76	0
LOC105371305	0
REN	11
LOC105371306	0
LOC102723560	0
LOC105371307	0
LOC105371308	0
UBE2FP2	0
RPS15AP34	0
LOC101927629	0
LOC105371309	0
LOC729217	0
LOC105371310	0
KISS1	4
LOC105371311	0
LOC107984894	0
LOC107984822	0
LOC105371313	0
CDH11	0
LOC105371314	0
LINC02126	0
LINC00922	0
LOC107984823	0
LOC105371316	0
GOLT1A	124
LOC105371317	0
RNA5SP428	0
LOC105371318	0
CDH5	3
LINC00920	18
BEAN1	2
LOC107984807	0
BEAN1-AS1	1
LOC107984820	2
TK2	244
LOC100420418	2
CKLF-CMTM1	0
CKLF	322
CMTM1	9
CMTM2	5
CMTM4	993
CMTM3	253
DYNC1LI2	2494
LOC106699570	0
TERB1	6
NAE1	2793
PLEKHA6	174
CA7	0
PDP2	386
LOC107984821	0
CDH16	0
RRAD	72
FAM96B	1270
CES2	476
LOC107984881	0
CES3	124
CES4A	2
RPL21P19	0
RN7SL543P	0
CBFB	1128
C16orf70	297
B3GNT9	35
TRADD	154
FBXL8	37
HSF4	37
NOL3	393
KIAA0895L	237
EXOC3L1	1
LINC00628	1
E2F4	1667
ELMO3	325
LRRC29	3
LOC105369155	0
TMEM208	715
FHOD1	357
SLC9A5	133
PLEKHG4	471
KCTD19	0
PPP1R15B	1856
RN7SKP118	0
LRRC36	0
TPPP3	17
RNU1-123P	0
ZDHHC1	85
HSD11B2	81
ATP6V0D1	656
LOC101927837	11
AGRP	0
LOC100505942	2
RNU6-771P	0
PIK3C2B	133
FAM65A	1140
LOC107984813	2
CTCF	1098
CARMIL2	461
ACD	685
PARD6A	40
ENKD1	197
C16orf86	3
GFOD2	273
RANBP10	723
TRK-TTT3-1	0
TSNAXIP1	26
CENPT	470
THAP11	230
NUTF2	1655
EDC4	1383
NRN1L	1
PSKH1	310
CTRL	28
PSMB10	491
LCAT	84
TRK-TTT3-2	0
SLC12A4	743
DPEP3	0
DPEP2	0
KARSP3	0
LOC100131303	0
DDX28	418
DUS2	330
NFATC3	704
RPS12P27	1
ESRP2	540
MDM4	1325
PLA2G15	129
SLC7A6	922
RNU6-1262P	0
SLC7A6OS	690
PRMT7	355
RNU4-30P	0
SMPD3	22
RPL35AP33	0
LOC105371321	0
LOC100291628	0
ZFP90	531
RNU4-36P	0
CDH3	1772
LOC100418868	0
HSPE1P5	1
CDH1	775
FTLP14	2
TANGO6	658
RNU7-42P	0
LOC101060098	0
LOC105371692	21
RPS2P45	0
HAS3	2524
CHTF8	2107
