Gene Symbol	OVCAR_KO
DNAH10	41
LOC105370044	10
CCDC92	18
ZNF664-RFLNA	5
ZNF664	3623
RFLNA	0
ATF6	1460
LOC105370045	0
NCOR2	953
LOC105370047	26
LOC101927436	0
SCARB1	382
LOC105370050	0
LOC107984444	0
LOC105370051	9
RNU6-927P	0
FBXO2	581
LOC100422526	1
UBC	12997
TRA-TGC3-2	0
TRD-GTC2-9	0
TRF-GAA1-4	0
RPL22P19	0
TRD-GTC2-10	0
TRA-TGC4-1	0
DHX37	298
BRI3BP	157
OLFML2B	27
THRIL	350
LOC100131779	0
LOC105370052	1
AACS	199
LOC105370053	0
TMEM132B	95
LOC105370054	0
LOC107984445	2
LOC105370055	0
LOC100419701	0
LOC107985450	0
LINC00939	1
LOC105370057	0
LOC105370058	0
LOC105370056	0
LOC101927464	0
LOC107984447	0
LOC107984446	0
LOC100420118	0
LOC105379613	0
LOC101927531	0
NOS1AP	94
LOC107984448	0
LOC105370059	0
LOC100128554	0
FAM32EP	0
PGBD3P3	0
LOC100421201	0
NDUFA5P6	0
LOC107984465	0
LOC100996671	0
LOC105370060	0
LOC105371475	13
LINC00944	0
LINC00943	0
LOC121296	0
LOC440117	0
LOC105370061	0
HSPE1P20	1
LOC101927592	12
LOC105370063	0
LOC107984449	155
LOC107984450	9
LOC105370062	5
LOC105370064	0
LOC105370065	0
LOC100420116	0
RNU1-104P	0
LOC101927616	1
LOC105370066	0
LOC105370067	0
LOC100420119	0
LOC101927637	0
RNA5SP61	0
LOC105370068	0
LOC105370069	0
LOC100419932	0
FLJ37505	0
LINC00508	0
LINC00507	2
CRAT8	0
LOC105370071	0
LOC100996679	0
LOC101927694	0
LOC107987176	0
TMEM132C	0
SLC15A4	175
LOC101929984	3
LOC100128276	0
GLT1D1	0
AK3P6	0
LOC105370073	0
SPATA46	6
NLRP9P1	0
TMEM132D	0
LOC283352	0
LOC101927735	0
TRI-AAT11-1	0
LOC105370074	0
LOC105370076	0
LOC100190940	0
LOC105370077	0
LOC105370078	0
C1orf226	149
FZD10-AS1	0
FZD10	0
RPS20P30	0
LOC107984480	0
LOC101927786	0
PIWIL1	0
RIMBP2	3
LOC105370079	0
LOC105370080	0
LOC107984451	17
FBXO44	692
SH2D1B	3
STX2	553
RNU6-1077P	0
RAN	10316
ADGRD1	7
LACAT8	0
LOC107984452	0
LINC01257	1
LOC105370082	0
LOC107987177	0
RPS6P20	0
LOC105373471	1
LOC100128002	0
LOC107161159	0
LOC105370083	0
RNA5SP376	0
LOC107984453	0
LOC338797	0
LOC101929974	6
LOC107984454	0
LOC105370084	0
LOC105370085	0
SLAMF6P1	1
LOC105370086	0
RNA5SP377	0
LOC100996701	0
RPS6P21	0
LOC105370087	0
SFSWAP	522
RNA5SP378	0
RNU6-1017P	0
LOC105370088	0
MMP17	185
LOC105371497	0
ULK1	331
LOC107984455	3
PUS1	413
EP400	1114
SNORA49	2
EP400NL	40
LOC107987169	5
DDX51	385
NOC4L	146
LOC105370090	8
UHMK1	4941
LOC107984456	0
LOC100996246	24
GALNT9	27
LOC105370091	12
LOC100130238	33
LOC101928416	0
LOC105370092	7
MUC8	1
FBRSL1	920
LOC100996573	233
UQCRBP2	0
LOC105370094	0
LRCOL1	0
P2RX2	22
POLE	1197
PXMP2	127
PGAM5	841
RNA5SP379	0
ANKLE2	1173
LOC100419935	3
LOC102724358	0
GOLGA3	965
RPS11P5	13
RNU6-327P	0
CHFR	0
LOC101928530	0
LOC647503	0
ZNF605	0
NANOGNBP2	0
ZNF26	166
RNU4ATAC12P	0
UAP1	1298
LOC107984457	11
LOC101928597	0
PTP4A1P2	0
ZNF84	480
ZNF140	0
ZNF891	0
RPL23AP67	0
ZNF10	0
ZNF268	192
ANHX	0
DDR2	30
RNU6-717P	0
LOC107987186	0
VN1R111P	0
FAM230C	0
EIF3FP2	0
LOC101060145	0
GGT4P	0
LOC107984038	0
SETD8P1	0
LOC105379278	0
RN7SL861P	0
LOC102724148	0
VN1R58P	0
ZNF962P	0
LONRF2P2	0
FEM1AP4	0
TERF1P5	0
FAM207BP	0
BCYRN1P3	0
GXYLT1P1	0
CNN2P12	0
FBXO6	181
HSD17B7	100
ZNF965P	0
LINC00417	0
CYP4F34P	0
SNX18P26	0
LINC00328-2P	0
ANKRD20A9P	0
RHOT1P3	0
RNU6-55P	0
RNU6-76P	0
SNX19P2	0
CCDC190	0
LINC00408	0
PHF2P2	0
LINC00442	0
USP24P1	0
GTF2IP3	0
PHF2P1	0
LOC107984132	0
RNA5SP24	0
CENPIP1	0
RNU6-52P	0
LOC107985222	0
SMPD4P2	0
TUBA3C	0
LOC101928697	0
LOC105370099	18
PSPC1P1	11
ANKRD26P3	0
MRPL3P1	0
LINC00421	0
PARP4P2	2
FAM58DP	0
LOC107985223	0
SLC25A15P2	0
TPTE2	4
CYCSP32	0
MRPS31P2	18
CASC4P1	6
ESRRAP1	0
LINC00350	1
MPHOSPH8	1389
PSPC1	1087
RN7SL166P	0
RGS4	1
ST6GALNAC4P1	4
ZMYM5	317
ZMYM2	2307
KRR1P1	56
LINC01072	2
LOC105370101	2
GJA3	158
LOC107984553	1
PPIAP28	0
GJB2	260
RGS5	80
GJB6	1
LOC105370102	0
CRYL1	504
LOC105370103	0
IFT88	239
SLC35E1P1	21
RNU2-7P	0
IL17D	7
EEF1AKMT1	158
LOC101928404	2
RANP8	3
XPO4	1290
CNOT4P1	0
LINC00367	0
HNRNPA1P30	3
PPIAP27	0
RPSAP54	0
LATS2	197
RNU4-9P	0
LOC105370104	0
LOC100113374	1
RPS12P23	0
IPPKP1	0
SAP18	3230
SKA3	717
MRPL57	812
LINC01046	0
LOC105370105	1
ESRRAP2	1
LOC101928764	42
MIPEPP3	29
NUF2	716
LINC00539	1
GRK6P1	11
LOC728099	22
GAPDHP52	0
RNA5SP25	0
ZDHHC20	4015
HIST1H2BPS3	1
MICU2	1405
FNTAP2	12
RNU6-59P	0
LOC100422212	0
LOC107984582	0
RPS7P10	1
FGF9	272
RN7SL766P	0
LINC00424	0
LOC105370108	0
NME1P1	0
MTND3P1	0
LINC00540	5
LOC107984599	2
MAD2L2	722
RNA5SP62	0
LOC107984600	0
FTH1P7	0
DDX39AP1	0
RPL7AP73	0
IPMKP1	0
RFESDP1	8
LINC00621	4
LOC105370109	1
BASP1P1	0
NUS1P2	27
RNA5SP63	0
LOC105370111	0
LOC105370112	0
HMGA1P6	0
RNY3P4	0
SGCG	2
RNU6-58P	0
TATDN2P3	0
SDAD1P4	0
LOC107984585	1
SACS	3150
LOC105371521	3
RPLP1P13	0
SACS-AS1	0
LINC00327	0
TNFRSF19	49
LOC105370114	2
LOC105370113	27
MIPEP	350
MTCO3P2	0
C1QTNF9B-AS1	0
C1QTNF9B	3
NMNAT1P2	0
ANKRD20A19P	21
LOC105370115	1
SPATA13	431
IPO7P2	0
SPATA13-AS1	0
C1QTNF9	4
LOC100287275	0
LOC101060086	0
CEND1P2	0
RNU5F-6P	0
NUS1P3	4
LINC00566	0
CYCSP33	0
PARP4	1606
LOC105370117	3
LOC105370295	0
LOC101927375	2
PSPC1P2	0
TPTE2P6	19
LOC107984610	0
HMGB3P6	0
ATP12A	10
RNY1P7	0
RPL26P34	0
LOC105370118	0
CLUHP9	0
IRX1P1	0
RNF17	26
ANKRD20A10P	0
CENPJ	787
LOC107987187	1
PBX1	1300
TPTE2P1	76
SLC25A15P3	1
RPL34P27	0
LSP1P1	0
LOC100133284	0
LOC105370119	1
LOC105370120	0
PABPC3	8
AMER2	0
LINC00463	0
RNU6-171P	0
LINC01053	0
RPL23AP69	0
LOC105370121	2
MTMR6	595
NUP58	2308
ELOBP1	0
ATP8A2	4
RNU6-78P	0
RN7SL741P	0
RNY1P3	0
LOC100505795	4
LOC105370122	0
SHISA2	0
LOC107984009	0
ATP8A2P3	22
PRUNEP1	0
RNF6	1157
THAP12P6	0
CDK8	465
WASF3	52
RPS3AP44	0
LOC107985451	0
LOC107984597	4
GPR12	0
FGFR1OP2P1	0
RPS21P8	0
RPS20P32	0
LOC105370124	12
USP12	1395
RBBP8P2	0
USP12-AS1	0
USP12-AS2	5
MTATP6P1	118
DRAXIN	21
RPL35AP7	0
LOC105370125	45
LINC00412	10
RPL21	18883
SNORD102	0
SNORA27	0
RASL11A	73
RNU6-70P	0
LOC105370126	0
RNY1P1	0
GTF3A	1755
RNU6-755P	0
MTIF3	527
RNU6-63P	0
LNX2	300
POLR1D	1688
LOC105370128	0
NPM1P4	0
LOC105370129	0
GSX1	0
LOC107984605	1
RNU6-73P	0
LOC107985452	0
PDX1-AS1	0
LOC105370130	0
PDX1	24
ATP5EP2	1
LINC00543	2
CDX2	75
URAD	0
LOC105370132	0
RN7SL272P	0
FLT3	30
LMX1A	0
KATNBL1P1	0
CHCHD2P8	0
PAN3-AS1	12
PAN3	743
EEF1A1P3	9
RNU6-82P	0
FLT1	3
LOC105370135	1
EIF4A1P7	0
POMP	3101
LOC105371561	0
SLC46A3	63
RNU6-53P	0
CYP51A1P2	1
POM121L13P	0
MTUS2	18
GAPDHP69	0
MTUS2-AS1	1
SLC7A1	765
LOC102723345	0
LOC105370139	0
LOC102725140	0
UBL3	434
TIMM8BP1	0
LINC00297	0
LINC00572	0
LINC00544	0
LINC00365	2
LINC00384	0
LINC00385	0
KATNAL1	340
LOC102723381	2
RXRG	0
RNU6-64P	0
PRDX2P1	2
LINC00426	0
LINC01058	1
UBE2L5P	0
LOC107984577	1
HMGB1	8996
RBM22P2	1
MFAP1P1	0
PTPN2P2	4
LOC400794	0
USPL1	714
TRN-GTT2-4	0
ALOX5AP	0
LINC00398	0
LINC00545	0
TEX26-AS1	0
MEDAG	1
TEX26	0
LOC105370145	0
LOC102723392	0
LRRC52	0
WDR95P	0
HSPH1	2402
LOC105370148	3
B3GLCT	166
ANKRD26P4	2
LOC105370149	0
LOC105370150	0
RXFP2	0
LOC105370152	1
EEF1DP3	1
RPS2P10	0
FRY-AS1	2
FRY	182
ZAR1L	0
BRCA2	535
IFIT1P1	4
N4BP2L1	38
N4BP2L2	1491
ATP8A2P2	0
MINOS1P1	24
N4BP2L2-IT2	161
AGTRAP	160
TRK-CTT13-1	0
LOC107984584	0
PDS5B	721
RNY1P4	0
LINC00423	0
TOMM22P3	0
KL	0
STARD13	38
STARD13-AS	0
LOC105370154	1
LOC102723406	2
MGST3	1107
LOC107984551	0
RFC3	1102
RNU5A-4P	0
LOC105370156	4
LOC107984589	7
VDAC1P12	0
LOC105370158	0
LINC00457	0
GAMTP2	0
LOC105370159	0
ALDH9A1	671
LOC107987189	0
NBEA	173
SCAND3P1	0
PHBP13	0
MAB21L1	2
LOC105370161	0
LINC00445	1
DCLK1	29
LOC105370163	1
NMTRQ-TTG10-1	0
RPS13P1	0
LOC107984604	0
CCDC169-SOHLH2	0
SOHLH2	0
CCDC169	0
RNU6-71P	0
SPG20	0
SPG20-AS1	0
CCNA1	0
HIST1H2APS6	0
LOC102723490	2
RPL21P27	2
SERTM1	0
GAPDHP34	0
TCEAL4P1	0
ARL2BPP3	0
NDE1P2	0
RFXAP	87
SMAD9	54
LAMTOR3P1	0
RPL29P28	0
EIF4A1P5	1
LOC440700	0
ALG5	483
EXOSC8	721
SUPT20H	650
LOC105370165	0
CSNK1A1L	0
RN7SKP1	0
RPS12P24	0
LOC105377814	0
LINC01048	0
LINC00547	0
LOC105371581	0
POSTN	0
TRPC4	0
RNA5SP26	0
LOC101929077	0
HSPD1P9	0
LINC00571	0
UFM1	1304
LINC00437	0
LOC105370167	0
LINC00366	0
TMCO1	1473
PRDX3P3	0
FREM2	0
RNU6-56P	0
FREM2-AS1	0
PLA2G12AP2	0
ANKRD26P2	1
STOML3	0
PROSER1	444
NHLRC3	202
LOC105370169	0
LOC100147773	6
NXT1P1	0
LOC105370168	0
LOC107984579	0
LOC107984580	0
LHFP	9
LOC105370170	0
COG6	947
RNY4P14	0
CDKN2AIPNLP3	0
RPL26P12	0
AZU1P1	0
LOC105370171	0
LOC107984569	0
LINC00332	0
LINC00548	2
RPL17P51	0
RNY3P9	0
LINC00598	6
RN7SKP2	0
FOXO1	157
LOC101060126	1
UCK2	969
RLIMP1	25
MRPS31	530
SLC25A15	516
TPTE2P5	31
CYCSP34	2
SUGT1P3	16
ELF1	377
RGS17P1	0
TRE-TTC1-2	0
WBP4	733
RN7SL597P	0
KBTBD6	284
LOC101929140	19
CALM2P3	7
KBTBD7	76
MORF4L1P4	2
MTRF1	274
LOC100420658	0
RAC1P3	0
LOC105370173	4
NAA16	496
RNU6-57P	0
TUBBP2	0
OR7E36P	0
OR7E155P	0
OR7E37P	3
RGCC	97
LOC105370174	7
RPS3AP10	0
LOC105370175	0
VWA8	534
RN7SL515P	0
RNU6-74P	0
KARSP1	7
VWA8-AS1	3
LOC105370176	0
RPS28P8	0
DGKH	937
RNA5SP64	0
MAPK6PS3	32
CHCHD2P11	0
FHP1	0
AKAP11	1146
FABP3P2	0
LOC105370177	0
TNFSF11	1
LOC107984612	0
FAM216B	0
LOC107984611	0
FAM78B	18
LINC01050	0
LINC00428	1
EPSTI1	29
LOC105370178	0
ZDHHC4P1	3
LOC105370179	0
DNAJC15	581
LINC00400	0
MOCS3P2	0
ENOX1	91
LOC105371586	17
RPL36P19	0
ENOX1-AS2	0
LOC105370181	0
CCDC122	28
LACC1	87
LOC107984576	1
DGKZP1	4
LOC105370182	0
LINC00284	1
LINC00390	0
SMIM2-AS1	2
SMIM2	0
SMIM2-IT1	0
LOC107984601	0
LOC107984552	0
LOC105370297	0
SERP2	0
LOC107984603	1
TUSC8	0
LOC284685	0
TSC22D1	4270
TSC22D1-AS1	5
SMARCE1P5	0
LOC105370186	0
LOC105370185	0
LINC00330	1
LOC105370187	0
LOC107984619	0
TRE-TTC2-1	0
NUFIP1	171
FMO7P	0
GPALPP1	580
RN7SL49P	2
LOC105370188	1
LOC107984596	0
RN7SKP3	0
LOC101929259	1
GTF2F2	1671
RN7SKP4	1
RNU6-69P	0
KCTD4	12
C1orf167	10
LOC105371590	1
LOC105370190	0
TPT1	54959
SNORA31	1
TPT1-AS1	75
RCN1P2	111
SLC25A30	916
SLC25A30-AS1	3
PPIAP25	0
COG3	626
ERICH6B	0
FMO8P	0
RNA5SP27	0
TIMM9P3	0
COX4I1P2	0
LINC01055	0
AKR1B1P4	0
SPERT	1
SIAH3	1
LOC105370191	0
ZC3H13	2226
CPB2-AS1	22
FMO9P	0
CPB2	4
LCP1	27
RN7SL288P	0
LOC105370192	0
LOC107984578	0
LRRC63	0
RN7SKP5	0
FAM206BP	0
LOC105370194	2
LINC00563	0
FMO10P	0
RUBCNL	59
RNU2-6P	1
RNU6-68P	0
PPP1R2P4	0
LINC01198	1
OR7E101P	0
COX17P1	1
FKBP1AP3	0
LRCH1	396
LOC107984563	0
RPL4P2	0
ESD	2642
HTR2A	1
HTR2A-AS1	0
LOC107984594	0
LOC105370195	0
GNG5P5	0
RN7SL700P	0
LOC105370196	0
NAP1L4P3	0
RPL27AP8	0
FMO11P	0
LOC107984570	16
LINC00562	15
SUCLA2	920
NUDT15	1069
MED4	881
MED4-AS1	16
LOC105370198	0
POLR2KP2	0
ITM2B	1289
LINC00441	6
CNN2P10	0
RB1	564
PPP1R26P1	7
PCNPP5	2
LPAR6	2
RCBTB2	31
LOC105370201	0
LINC00462	0
LOC105370202	0
CYSLTR2	0
PSME2P2	0
POGK	814
LOC107984559	0
FNDC3A	797
RNU6-60P	0
RAD17P2	5
RNY3P2	0
COX7CP1	0
OGFOD1P1	2
MLNR	2
THAP12P10	0
LOC105370203	10
TADA1	378
CDADC1	170
CAB39L	187
SETDB2-PHF11	93
SETDB2	138
SNRPGP14	2
PHF11	51
RCBTB1	738
LOC105370204	0
ARL11	4
LOC105370205	9
DUTP6	2
EBPL	760
KPNA3	1336
RNY4P30	0
CTAGE10P	2
RNY4P9	0
SPRYD7	498
DLEU2	93
TRIM13	1075
KCNRG	53
LOC102724659	2
ILDR2	66
DLEU1	390
RPL18P10	5
ST13P4	1
RPL34P26	0
DLEU1-AS1	3
LOC107984568	1
DLEU7	6
LOC107984567	34
MAEL	0
DLEU7-AS1	5
RNA5SP28	0
RNASEH2B-AS1	2
RNASEH2B	400
GUCY1B2	32
RNA5SP29	0
LINC00371	8
RPL5P31	0
LOC107984554	0
PRELID3BP2	0
RNA5SP65	0
FAM124A	65
SERPINE3	25
INTS6	621
INTS6-AS1	10
RPS4XP16	8
RN7SL320P	0
SNRPGP11	0
RNU6-65P	0
LOC105371600	1
WDFY2	453
RNY1P6	0
RN7SL413P	0
ATP5F1P1	2
DHRS12	67
LOC107984561	6
LINC00282	8
CCDC70	2
CTAGE3P	11
ATP7B	178
GPA33	7
FABP5P2	1
ALG11	232
UTP14C	572
LOC107984562	17
NEK5	36
LOC101929657	3
NEK3	239
MRPS31P5	254
THSD1P1	0
TPTE2P2	0
LOC105371598	0
LOC103191607	1
LOC105370207	0
THSD1	54
RNY4P24	0
VPS36	973
CKAP2	2041
LOC105370208	0
TPTE2P3	1
HNRNPA1L2	223
MRPS31P4	0
DUSP27	0
SUGT1	2343
CNMD	1
LOC105370209	0
PPIAP26	0
PCDH8	0
OLFM4	0
LINC01065	0
PCDH8P1	0
RN7SL618P	0
RPS17P6	1
ZNF646P1	0
LOC105370210	0
LINC00558	0
LINC00458	4
RPL13AP25	0
LOC105370213	0
LOC107984565	0
HNF4GP1	0
LOC105371601	0
SPATA2P1	0
LOC105370214	0
RN7SKP6	0
PRR20A	0
PRR20B	0
PRR20C	0
PRR20D	0
PRR20E	0
PRR20FP	0
MTCO2P3	0
LINC01363	0
LOC105370216	0
SLC25A5P4	0
RPL31P53	0
LOC105370217	0
PCDH17	0
TRE-CTC4-1	0
RNA5SP30	0
LOC101926897	1
LINC00374	0
RNY4P29	0
MTHFR	252
POU2F1	963
CTAGE16P	0
LOC105370218	0
LOC105370219	0
LOC105370220	0
DNAJA1P1	0
HMGN2P39	0
POLR3KP1	0
LOC105370221	0
LOC105370224	0
RPP40P2	0
CD247	1
LOC105370223	0
LOC105370222	0
RNU7-88P	0
LOC107984625	0
DIAPH3	428
DIAPH3-AS1	1
RN7SL375P	0
DIAPH3-AS2	0
LOC105370227	0
RNY4P28	0
LOC101928512	12
LINC00434	0
TARDBPP2	0
LOC105370228	0
TDRD3	392
RNA5SP31	0
LOC105370230	0
EIF4A1P6	0
LINC00378	0
RNY3P5	0
LINC01442	0
AKR1D1P1	3
RNY4P31	0
LOC102723910	2
PCDH20	0
LOC101926951	0
LOC105370231	0
RAC1P8	0
LINC00358	0
LINC01075	0
LOC107984556	0
LOC107985224	7
RPL32P28	0
SQSTM1P1	0
LOC105370232	0
LINC00448	0
LOC105370233	0
LOC105370234	0
LINC00376	0
LOC105370237	0
LOC105370236	0
LINC00395	0
CREG1	1199
LOC105370235	0
OR7E156P	1
LOC647264	0
RNU6-81P	0
PPP1R2P10	0
LOC102723968	1
LOC101927016	0
OR7E104P	0
LOC105377815	0
NFYAP1	0
RPS18P4	0
LINC00355	1
LOC105370238	0
LOC107987190	0
LOC105370239	0
LOC105370240	0
LGMNP1	0
STARP1	1
HNRNPA3P5	1
LOC105370241	0
LINC01052	0
RCSD1	0
LOC105370243	0
LOC105370244	0
LOC105370245	0
TRIM60P19	0
PCDH9	1
LOC105370247	0
RNU7-87P	0
PCDH9-AS2	0
TRP-CGG1-1	0
PCDH9-AS3	0
PCDH9-AS4	0
RPSAP53	0
LOC105370246	0
LINC00364	0
LOC105370248	0
LOC105370249	0
LOC105370250	0
LOC107984622	0
LOC105370252	0
TRP-AGG2-1	0
LOC105370251	0
BCRP9	0
NPM1P22	0
OR7E111P	0
OR7E33P	0
LOC101927072	1
ELL2P3	0
HNRNPA1P18	0
RPL37P21	0
RPS3AP52	0
CLCN6	168
MPZL1	633
RPL12P34	0
RN7SL761P	0
LINC00550	1
LOC105370254	0
LOC105370253	0
ZDHHC20P4	1
SNRPFP3	0
LINC00383	0
SRSF1P1	0
KLHL1	3
ADCY10	12
RNY3P10	0
PSMC1P13	0
NT5CP3	0
LUC7L3P1	0
ATXN8OS	1
RNU6-54P	0
LOC105370255	0
MTCL1P1	0
LINC00348	0
RABEPKP1	0
MPC2	517
DACH1	1
H3F3BP1	0
RPL21P109	0
RPL35AP31	0
RPS10P21	0
RNA5SP32	0
RPL18AP17	0
RPL21P110	0
RNU6-80P	0
MZT1	867
DCAF6	928
BORA	439
DIS3	2237
PIBF1	632
RNU6-79P	0
PSMD10P3	0
KLF5	1231
FABP5P1	0
RNU6-66P	0
RNU7-89P	0
RNU4-10P	0
RNY1P8	0
MARK2P12	0
LOC105377816	0
LINC00393	0
LINC00392	0
LOC107984024	0
LOC105370256	0
KLF12	515
LINC00402	0
RNY1P5	0
GCSHP5	51
RPL21P108	0
LOC100288208	0
LINC00381	1
LOC107987191	0
LINC00347	0
LOC105370260	0
RIOK3P1	0
LOC107984620	0
RNU6-38P	0
SSR1P2	0
GPR161	357
CTAGE11P	0
LINC01078	0
TBC1D4	461
COMMD6	1395
UCHL3	415
LMO7-AS1	1
LMO7	184
FAM204CP	0
LMO7DN	1
LMO7DN-IT1	0
TIPRL	1254
RN7SL571P	0
LOC105370262	0
LOC105370261	0
LOC105370263	0
LOC105370264	0
LOC107984586	1
LOC105370266	0
LOC105370265	0
LOC107984587	0
KCTD12	53
RPL34P1	0
BTF3P11	0
LOC105370269	0
ACOD1	0
RPL7P44	1
DHX9P1	1
CLN5	409
FBXL3	506
MYCBP2	1508
MYCBP2-AS1	0
LOC107984564	0
LOC107985453	0
LOC105370271	0
SCEL	0
SCEL-AS1	0
RNY3P7	0
SPTLC1P5	0
LOC100129307	1
SLAIN1	0
EDNRB-AS1	0
EDNRB	0
NPPA-AS1	18
SFT2D2	96
RN7SL810P	0
LINC01069	0
LINC00446	0
RNF219-AS1	1
SRGNP1	0
RNY3P3	0
RPL31P54	0
ELOCP23	0
LOC107987188	0
POU4F1	1
ANKRD36BP1	194
RNF219	959
LOC105370272	1
RPL21P111	0
LINC00331	0
HSPD1P8	0
CCT5P2	0
CCT5-2P	0
LOC105370273	0
NIPA2P5	0
BCAS2P3	0
RNU6-1310P	0
RBM26	1524
RNA5SP33	0
RBM26-AS1	40
LOC105370274	10
NDFIP2-AS1	0
NDFIP2	1331
LINC01068	0
LINC01038	0
LINC00382	0
LINC01080	0
TBX19	65
LOC101927216	1
LOC105370275	0
LOC101927238	0
SPRY2	76
LOC105370276	3
RNU6-61P	0
HNRNPA1P31	0
PWWP2AP1	0
LOC105377818	0
LOC105370278	0
LOC441914	0
ARF4P4	0
LOC102724139	0
LINC00377	0
DPPA3P3	0
LINC00564	0
RNU6-77P	0
HIGD1AP2	0
LOC105370281	0
LOC105370282	0
LOC105370283	0
PTMAP5	377
LOC105370284	0
LOC105370285	0
GYG1P2	0
RNU6-67P	0
LOC105370286	1
SLITRK1	52
VENTXP2	0
UBE2D3P4	0
LOC105370287	0
LOC100505918	10
LINC00333	0
LOC105370289	0
MTND4P1	0
MTND5P3	0
SNORA107	0
LOC105370290	0
LINC00375	0
LOC105370291	1
LOC105370292	0
LINC00351	0
QRSL1P1	0
RNU6-72P	0
SLITRK6	15
MOB1AP1	0
DDX6P2	0
LOC105370299	0
TXNL1P1	0
LOC105370300	0
LINC00430	0
LOC105370301	0
UBBP5	0
LOC101928565	1
LOC105370302	0
LIN28AP2	1
MIR4500HG	10
SLITRK5	7
NUDT21P1	2
LINC00397	0
LOC105370304	0
TET1P1	0
LOC107984557	0
XCL2	1
LOC105370306	0
RPL29P29	0
LINC00433	0
LINC00560	0
GRPEL2P1	0
LOC105370307	0
LINC01047	0
LINC00440	0
TRIM60P13	0
SP3P	0
NPPA	2
RPL7AP19	0
LOC107984621	0
LINC01040	0
HSPA8P2	0
LINC00353	0
LOC105370309	0
RPL7L1P1	0
PEX12P1	0
LINC00559	0
RNA5SP34	0
FAR1P1	0
XCL1	16
KRT18P27	0
LOC105370310	1
LINC01049	0
LOC107984572	0
RNU6-75P	0
LOC105370311	0
LINC00410	0
BRK1P2	0
LINC00380	0
RPL7AP21	0
LOC105370312	0
LINC00379	0
LOC105370313	0
LOC105370314	0
PPIAP23	0
MIR17HG	384
LOC105371604	0
LOC107984617	9
GPC5	2
RNU4ATAC3P	0
FABP5P4	0
GPC5-AS2	0
LOC105370315	0
GPC5-AS1	0
DPT	0
LOC105370317	0
LINC00363	0
GPC6	0
HNRNPA1P29	0
GPC6-AS2	0
RNA5SP35	0
GPC6-AS1	0
LOC107984549	0
DCT	8
TRF-GAA1-5	0
LINC00626	0
TGDS	416
GPR180	871
LOC107984598	31
RNA5SP36	0
RN7SL585P	0
LOC101927248	0
SOX21	0
SOX21-AS1	0
BRD7P5	0
RPL21P112	0
LOC105371606	0
LOC101927284	1
LINC00557	3
RNU6-62P	0
ABCC4	1131
LOC102724149	6
RNY3P8	0
RNY4P27	0
MEMO1P5	0
LOC105370321	0
CLDN10	0
SUMO1P2	0
CLDN10-AS1	0
DZIP1	4
DNAJC3-AS1	13
DNAJC3	1043
MTND5P2	6
MTND6P18	0
MTCYBP3	5
LOC105370322	11
UGGT2	1100
HMGN1P24	2
LINC00970	1
HS6ST3	25
RN7SL164P	0
AMMECR1LP1	0
HSP90AB6P	0
LINC00359	1
TULP3P1	0
RN7SKP7	0
OXGR1	0
MBNL2	3418
RPL29P7	0
LINC00456	1
LOC107984573	5
LOC101927385	4
RNA5SP37	0
RAP2A	997
PSMA6P4	0
LOC105370324	0
LOC105370325	0
RPL7AP61	0
IPO5	5458
NPPB	0
RNA5SP66	0
FTLP8	0
LOC105370328	0
LOC107984566	0
FARP1	427
RNF113B	7
RN7SKP8	0
LOC105370327	8
STK24	1033
STK24-AS1	1
LOC101928596	0
NUS1P4	0
CYCSP35	0
CALM2P4	0
RN7SL60P	0
SLC15A1	1
LOC105370330	0
DOCK9	434
DOCK9-AS1	0
RPL7L1P12	5
RNU6-83P	0
ATP1B1	409
DOCK9-AS2	5
RPS6P23	0
GAPDHP22	1
UBAC2-AS1	17
UBAC2	734
RN7SKP9	0
H2AFZP3	5
GPR18	26
GPR183	27
FKSG29	1
NME7	585
HMGB3P4	12
CCR12P	0
LOC107984558	0
LINC01232	15
LINC00449	5
TM9SF2	1591
RNY3P6	0
LINC01039	7
CFL1P8	0
BLZF1	579
LOC105370332	1
CLYBL	297
CLYBL-AS2	0
CLYBL-AS1	3
LOC101927437	1
ZIC5	244
ZIC2	123
LINC00554	0
NDUFA12P1	0
LOC105371605	1
ASNSP3	1
LOC105370333	116
PCCA	654
RPL15P18	0
LOC107984575	2
LOC105370335	0
PCCA-AS1	0
RPL7L1P6	4
LOC107984574	0
GGACT	98
CCDC181	6
RPS26P47	3
TMTC4	267
COX5BP6	12
NALCN-AS1	0
ARF4P3	0
LINC00411	0
NALCN	0
ITGBL1	22
LOC107984616	1
FGF14	3
SLC19A2	318
RNU1-24P	0
HMGB3P7	0
LIPT1P1	0
L1TD1P1	0
RNY1P2	0
RPL39P29	0
LOC107984615	0
FGF14-IT1	0
F5	5
FGF14-AS1	0
FGF14-AS2	0
LOC107984588	6
TPP2	846
METTL21C	1
CCDC168	24
LOC105370337	0
TEX30	593
KDELC1	136
BIVM	333
SELP	1
BIVM-ERCC5	108
RNY5P8	0
ERCC5	527
METTL21EP	5
SLC10A2	0
LOC105370338	0
LOC105370339	0
LINC01309	0
ATP6V1G1P7	0
LOC105370340	0
MTCO3P12	3
LOC390997	0
LOC107985745	0
LOC107984624	1
LOC107984606	1
RPL7P45	0
LOC107984607	0
LOC107984608	0
LOC105370342	0
LOC105370343	0
LOC107984609	0
LOC105370344	0
DAOA-AS1	0
SELL	70
DAOA	0
LOC105370345	0
LINC00343	0
